NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR,VALORES,DATA_REFERENCIA,CUSTO_MEDIA_MOVEL,CUSTO_DEEPAR
155840227,2020-08-31,22,25,-9999999999,4125,2021-08-17,103125,0
155840227,2020-09-30,20,32,-9999999999,4125,2021-08-17,132000,0
155840227,2020-10-31,31,24,-9999999999,4125,2021-08-17,99000,0
155840227,2020-11-30,44,24,-9999999999,4125,2021-08-17,99000,0
155840227,2020-12-31,16,31,-9999999999,4125,2021-08-17,127875,0
155840227,2021-01-31,3,30,-9999999999,4125,2021-08-17,123750,0
155840227,2021-02-28,8,21,-9999999999,4125,2021-08-17,86625,0
155840227,2021-03-31,13,9,-9999999999,4125,2021-08-17,37125,0
155840227,2021-04-30,13,8,-9999999999,4125,2021-08-17,33000,0
155840227,2021-05-31,6,11,-9999999999,4125,2021-08-17,45375,0
155840227,2021-06-30,0,10,-9999999999,4125,2021-08-17,41250,0
155840227,2021-07-31,0,6,-9999999999,4125,2021-08-17,24750,0
155840227,2021-08-31,6,2,-9999999999,4125,2021-08-17,8250,0
155840227,2021-09-30,24,2,-9999999999,4125,2021-08-17,8250,0
155840227,2021-10-31,57,10,-9999999999,4125,2021-08-17,41250,0
155840227,2021-11-30,26,29,19,4125,2021-08-17,119625,78375
155840227,2021-12-31,19,35,19,4125,2021-08-17,144375,78375
155840227,2022-01-31,1,34,22,4125,2021-08-17,140250,90750
155840235,2020-02-29,35,-9999999999,-9999999999,4560,2021-07-13,0,0
155840235,2020-03-31,18,-9999999999,-9999999999,4560,2021-07-13,0,0
155840235,2020-04-30,2,-9999999999,-9999999999,4560,2021-07-13,0,0
155840235,2020-05-31,18,18,-9999999999,4560,2021-07-13,82080,0
155840235,2020-06-30,4,12,-9999999999,4560,2021-07-13,54720,0
155840235,2020-07-31,1,8,-9999999999,4560,2021-07-13,36480,0
155840235,2020-08-31,7,7,-9999999999,4560,2021-07-13,31920,0
155840235,2020-09-30,3,4,-9999999999,4560,2021-07-13,18240,0
155840235,2020-10-31,8,3,-9999999999,4560,2021-07-13,13680,0
155840235,2020-11-30,23,6,-9999999999,4560,2021-07-13,27360,0
155840235,2020-12-31,4,11,-9999999999,4560,2021-07-13,50160,0
155840235,2021-01-31,31,11,-9999999999,4560,2021-07-13,50160,0
155840235,2021-02-28,19,19,-9999999999,4560,2021-07-13,86640,0
155840235,2021-03-31,21,18,-9999999999,4560,2021-07-13,82080,0
155840235,2021-04-30,15,23,-9999999999,4560,2021-07-13,104880,0
155840235,2021-05-31,30,18,-9999999999,4560,2021-07-13,82080,0
155840235,2021-06-30,14,22,-9999999999,4560,2021-07-13,100320,0
155840235,2021-07-31,10,19,-9999999999,4560,2021-07-13,86640,0
155840235,2021-08-31,15,18,-9999999999,4560,2021-07-13,82080,0
155840235,2021-09-30,8,13,-9999999999,4560,2021-07-13,59280,0
155840235,2021-10-31,29,11,-9999999999,4560,2021-07-13,50160,0
155840235,2021-11-30,17,17,20,4560,2021-07-13,77520,91200
155840235,2021-12-31,3,18,15,4560,2021-07-13,82080,68400
155840235,2022-01-31,35,16,17,4560,2021-07-13,72960,77520
155840249,2020-02-29,36,-9999999999,-9999999999,1426,2021-08-14,0,0
155840249,2020-03-31,13,-9999999999,-9999999999,1426,2021-08-14,0,0
155840249,2020-04-30,15,-9999999999,-9999999999,1426,2021-08-14,0,0
155840249,2020-05-31,12,21,-9999999999,1426,2021-08-14,29946,0
155840249,2020-06-30,8,13,-9999999999,1426,2021-08-14,18538,0
155840249,2020-07-31,16,11,-9999999999,1426,2021-08-14,15686,0
155840249,2020-08-31,17,12,-9999999999,1426,2021-08-14,17112,0
155840249,2020-09-30,20,13,-9999999999,1426,2021-08-14,18538,0
155840249,2020-10-31,3,17,-9999999999,1426,2021-08-14,24242,0
155840249,2020-11-30,16,13,-9999999999,1426,2021-08-14,18538,0
155840249,2020-12-31,26,13,-9999999999,1426,2021-08-14,18538,0
155840249,2021-01-31,32,15,-9999999999,1426,2021-08-14,21390,0
155840249,2021-02-28,3,24,-9999999999,1426,2021-08-14,34224,0
155840249,2021-03-31,11,20,-9999999999,1426,2021-08-14,28520,0
155840249,2021-04-30,16,15,-9999999999,1426,2021-08-14,21390,0
155840249,2021-05-31,34,10,-9999999999,1426,2021-08-14,14260,0
155840249,2021-06-30,2,20,-9999999999,1426,2021-08-14,28520,0
155840249,2021-07-31,36,17,-9999999999,1426,2021-08-14,24242,0
155840249,2021-08-31,5,24,-9999999999,1426,2021-08-14,34224,0
155840249,2021-09-30,13,14,-9999999999,1426,2021-08-14,19964,0
155840249,2021-10-31,66,18,-9999999999,1426,2021-08-14,25668,0
155840249,2021-11-30,36,28,23,1426,2021-08-14,39928,32798
155840249,2021-12-31,11,38,27,1426,2021-08-14,54188,38502
155840249,2022-01-31,9,37,24,1426,2021-08-14,52762,34224
155840258,2020-02-29,6,-9999999999,-9999999999,3720,2021-09-06,0,0
155840258,2020-03-31,18,-9999999999,-9999999999,3720,2021-09-06,0,0
155840258,2020-04-30,59,-9999999999,-9999999999,3720,2021-09-06,0,0
155840258,2020-05-31,48,27,-9999999999,3720,2021-09-06,100440,0
155840258,2020-06-30,28,41,-9999999999,3720,2021-09-06,152520,0
155840258,2020-07-31,2,45,-9999999999,3720,2021-09-06,167400,0
155840258,2020-08-31,13,26,-9999999999,3720,2021-09-06,96720,0
155840258,2020-09-30,29,14,-9999999999,3720,2021-09-06,52080,0
155840258,2020-10-31,31,14,-9999999999,3720,2021-09-06,52080,0
155840258,2020-11-30,12,24,-9999999999,3720,2021-09-06,89280,0
155840258,2020-12-31,0,24,-9999999999,3720,2021-09-06,89280,0
155840258,2021-01-31,42,14,-9999999999,3720,2021-09-06,52080,0
155840258,2021-02-28,31,18,-9999999999,3720,2021-09-06,66960,0
155840258,2021-03-31,10,24,-9999999999,3720,2021-09-06,89280,0
155840258,2021-04-30,40,27,-9999999999,3720,2021-09-06,100440,0
155840258,2021-05-31,6,27,-9999999999,3720,2021-09-06,100440,0
155840258,2021-06-30,16,18,-9999999999,3720,2021-09-06,66960,0
155840258,2021-07-31,41,20,-9999999999,3720,2021-09-06,74400,0
155840258,2021-08-31,19,21,-9999999999,3720,2021-09-06,78120,0
155840258,2021-09-30,4,25,-9999999999,3720,2021-09-06,93000,0
155840258,2021-10-31,20,21,-9999999999,3720,2021-09-06,78120,0
155840258,2021-11-30,20,14,20,3720,2021-09-06,52080,74400
155840258,2021-12-31,20,14,21,3720,2021-09-06,52080,78120
155840258,2022-01-31,2,20,20,3720,2021-09-06,74400,74400
155840286,2020-02-29,38,-9999999999,-9999999999,4661,2021-07-10,0,0
155840286,2020-03-31,41,-9999999999,-9999999999,4661,2021-07-10,0,0
155840286,2020-04-30,45,-9999999999,-9999999999,4661,2021-07-10,0,0
155840286,2020-05-31,26,41,-9999999999,4661,2021-07-10,191101,0
155840286,2020-06-30,36,37,-9999999999,4661,2021-07-10,172457,0
155840286,2020-07-31,25,35,-9999999999,4661,2021-07-10,163135,0
155840286,2020-08-31,2,29,-9999999999,4661,2021-07-10,135169,0
155840286,2020-09-30,13,21,-9999999999,4661,2021-07-10,97881,0
155840286,2020-10-31,7,13,-9999999999,4661,2021-07-10,60593,0
155840286,2020-11-30,47,7,-9999999999,4661,2021-07-10,32627,0
155840286,2020-12-31,41,22,-9999999999,4661,2021-07-10,102542,0
155840286,2021-01-31,75,31,-9999999999,4661,2021-07-10,144491,0
155840286,2021-02-28,34,54,-9999999999,4661,2021-07-10,251694,0
155840286,2021-03-31,27,50,-9999999999,4661,2021-07-10,233050,0
155840286,2021-04-30,18,45,-9999999999,4661,2021-07-10,209745,0
155840286,2021-05-31,17,26,-9999999999,4661,2021-07-10,121186,0
155840286,2021-06-30,4,20,-9999999999,4661,2021-07-10,93220,0
155840286,2021-07-31,7,13,-9999999999,4661,2021-07-10,60593,0
155840286,2021-08-31,6,9,-9999999999,4661,2021-07-10,41949,0
155840286,2021-09-30,15,5,-9999999999,4661,2021-07-10,23305,0
155840286,2021-10-31,35,9,-9999999999,4661,2021-07-10,41949,0
155840286,2021-11-30,5,18,29,4661,2021-07-10,83898,135169
155840286,2021-12-31,61,18,27,4661,2021-07-10,83898,125847
155840286,2022-01-31,19,33,19,4661,2021-07-10,153813,88559
155840293,2020-02-29,51,-9999999999,-9999999999,2868,2021-10-03,0,0
155840293,2020-03-31,2,-9999999999,-9999999999,2868,2021-10-03,0,0
155840293,2020-04-30,10,-9999999999,-9999999999,2868,2021-10-03,0,0
155840293,2020-05-31,3,21,-9999999999,2868,2021-10-03,60228,0
155840293,2020-06-30,2,5,-9999999999,2868,2021-10-03,14340,0
155840293,2020-07-31,2,5,-9999999999,2868,2021-10-03,14340,0
155840293,2020-08-31,12,2,-9999999999,2868,2021-10-03,5736,0
155840293,2020-09-30,7,5,-9999999999,2868,2021-10-03,14340,0
155840293,2020-10-31,28,7,-9999999999,2868,2021-10-03,20076,0
155840293,2020-11-30,13,15,-9999999999,2868,2021-10-03,43020,0
155840293,2020-12-31,15,16,-9999999999,2868,2021-10-03,45888,0
155840293,2021-01-31,26,18,-9999999999,2868,2021-10-03,51624,0
155840293,2021-02-28,8,18,-9999999999,2868,2021-10-03,51624,0
155840293,2021-03-31,53,16,-9999999999,2868,2021-10-03,45888,0
155840293,2021-04-30,24,29,-9999999999,2868,2021-10-03,83172,0
155840293,2021-05-31,32,28,-9999999999,2868,2021-10-03,80304,0
155840293,2021-06-30,8,36,-9999999999,2868,2021-10-03,103248,0
155840293,2021-07-31,22,21,-9999999999,2868,2021-10-03,60228,0
155840293,2021-08-31,38,20,-9999999999,2868,2021-10-03,57360,0
155840293,2021-09-30,20,22,-9999999999,2868,2021-10-03,63096,0
155840293,2021-10-31,9,26,-9999999999,2868,2021-10-03,74568,0
155840293,2021-11-30,63,22,19,2868,2021-10-03,63096,54492
155840293,2021-12-31,13,30,18,2868,2021-10-03,86040,51624
155840293,2022-01-31,7,28,16,2868,2021-10-03,80304,45888
155840307,2020-02-29,33,-9999999999,-9999999999,1785,2021-07-18,0,0
155840307,2020-03-31,10,-9999999999,-9999999999,1785,2021-07-18,0,0
155840307,2020-04-30,34,-9999999999,-9999999999,1785,2021-07-18,0,0
155840307,2020-05-31,5,25,-9999999999,1785,2021-07-18,44625,0
155840307,2020-06-30,46,16,-9999999999,1785,2021-07-18,28560,0
155840307,2020-07-31,31,28,-9999999999,1785,2021-07-18,49980,0
155840307,2020-08-31,9,27,-9999999999,1785,2021-07-18,48195,0
155840307,2020-09-30,18,28,-9999999999,1785,2021-07-18,49980,0
155840307,2020-10-31,18,19,-9999999999,1785,2021-07-18,33915,0
155840307,2020-11-30,2,15,-9999999999,1785,2021-07-18,26775,0
155840307,2020-12-31,37,12,-9999999999,1785,2021-07-18,21420,0
155840307,2021-01-31,10,19,-9999999999,1785,2021-07-18,33915,0
155840307,2021-02-28,38,16,-9999999999,1785,2021-07-18,28560,0
155840307,2021-03-31,47,28,-9999999999,1785,2021-07-18,49980,0
155840307,2021-04-30,11,31,-9999999999,1785,2021-07-18,55335,0
155840307,2021-05-31,43,32,-9999999999,1785,2021-07-18,57120,0
155840307,2021-06-30,10,33,-9999999999,1785,2021-07-18,58905,0
155840307,2021-07-31,11,21,-9999999999,1785,2021-07-18,37485,0
155840307,2021-08-31,18,21,-9999999999,1785,2021-07-18,37485,0
155840307,2021-09-30,3,13,-9999999999,1785,2021-07-18,23205,0
155840307,2021-10-31,6,10,-9999999999,1785,2021-07-18,17850,0
155840307,2021-11-30,43,9,11,1785,2021-07-18,16065,19635
155840307,2021-12-31,20,17,19,1785,2021-07-18,30345,33915
155840307,2022-01-31,0,23,21,1785,2021-07-18,41055,37485
155840321,2020-02-29,4,-9999999999,-9999999999,354,2021-10-26,0,0
155840321,2020-03-31,11,-9999999999,-9999999999,354,2021-10-26,0,0
155840321,2020-04-30,37,-9999999999,-9999999999,354,2021-10-26,0,0
155840321,2020-05-31,25,17,-9999999999,354,2021-10-26,6018,0
155840321,2020-06-30,70,24,-9999999999,354,2021-10-26,8496,0
155840321,2020-07-31,32,44,-9999999999,354,2021-10-26,15576,0
155840321,2020-08-31,41,42,-9999999999,354,2021-10-26,14868,0
155840321,2020-09-30,24,47,-9999999999,354,2021-10-26,16638,0
155840321,2020-10-31,4,32,-9999999999,354,2021-10-26,11328,0
155840321,2020-11-30,16,23,-9999999999,354,2021-10-26,8142,0
155840321,2020-12-31,4,14,-9999999999,354,2021-10-26,4956,0
155840321,2021-01-31,27,8,-9999999999,354,2021-10-26,2832,0
155840321,2021-02-28,34,15,-9999999999,354,2021-10-26,5310,0
155840321,2021-03-31,4,21,-9999999999,354,2021-10-26,7434,0
155840321,2021-04-30,2,21,-9999999999,354,2021-10-26,7434,0
155840321,2021-05-31,56,13,-9999999999,354,2021-10-26,4602,0
155840321,2021-06-30,2,20,-9999999999,354,2021-10-26,7080,0
155840321,2021-07-31,37,20,-9999999999,354,2021-10-26,7080,0
155840321,2021-08-31,22,31,-9999999999,354,2021-10-26,10974,0
155840321,2021-09-30,21,20,-9999999999,354,2021-10-26,7080,0
155840321,2021-10-31,15,26,-9999999999,354,2021-10-26,9204,0
155840321,2021-11-30,26,19,18,354,2021-10-26,6726,6372
155840321,2021-12-31,49,20,17,354,2021-10-26,7080,6018
155840321,2022-01-31,24,30,18,354,2021-10-26,10620,6372
155840322,2020-02-29,3,-9999999999,-9999999999,1734,2021-08-13,0,0
155840322,2020-03-31,2,-9999999999,-9999999999,1734,2021-08-13,0,0
155840322,2020-04-30,2,-9999999999,-9999999999,1734,2021-08-13,0,0
155840322,2020-05-31,13,2,-9999999999,1734,2021-08-13,3468,0
155840322,2020-06-30,7,5,-9999999999,1734,2021-08-13,8670,0
155840322,2020-07-31,10,7,-9999999999,1734,2021-08-13,12138,0
155840322,2020-08-31,34,10,-9999999999,1734,2021-08-13,17340,0
155840322,2020-09-30,21,17,-9999999999,1734,2021-08-13,29478,0
155840322,2020-10-31,24,21,-9999999999,1734,2021-08-13,36414,0
155840322,2020-11-30,30,26,-9999999999,1734,2021-08-13,45084,0
155840322,2020-12-31,3,25,-9999999999,1734,2021-08-13,43350,0
155840322,2021-01-31,8,19,-9999999999,1734,2021-08-13,32946,0
155840322,2021-02-28,55,13,-9999999999,1734,2021-08-13,22542,0
155840322,2021-03-31,46,22,-9999999999,1734,2021-08-13,38148,0
155840322,2021-04-30,0,36,-9999999999,1734,2021-08-13,62424,0
155840322,2021-05-31,13,33,-9999999999,1734,2021-08-13,57222,0
155840322,2021-06-30,15,19,-9999999999,1734,2021-08-13,32946,0
155840322,2021-07-31,36,9,-9999999999,1734,2021-08-13,15606,0
155840322,2021-08-31,24,21,-9999999999,1734,2021-08-13,36414,0
155840322,2021-09-30,5,25,-9999999999,1734,2021-08-13,43350,0
155840322,2021-10-31,5,21,-9999999999,1734,2021-08-13,36414,0
155840322,2021-11-30,61,11,9,1734,2021-08-13,19074,15606
155840322,2021-12-31,37,23,13,1734,2021-08-13,39882,22542
155840322,2022-01-31,9,34,18,1734,2021-08-13,58956,31212
155840324,2020-02-29,38,-9999999999,-9999999999,4753,2021-07-23,0,0
155840324,2020-03-31,3,-9999999999,-9999999999,4753,2021-07-23,0,0
155840324,2020-04-30,0,-9999999999,-9999999999,4753,2021-07-23,0,0
155840324,2020-05-31,34,13,-9999999999,4753,2021-07-23,61789,0
155840324,2020-06-30,18,12,-9999999999,4753,2021-07-23,57036,0
155840324,2020-07-31,21,17,-9999999999,4753,2021-07-23,80801,0
155840324,2020-08-31,1,24,-9999999999,4753,2021-07-23,114072,0
155840324,2020-09-30,40,13,-9999999999,4753,2021-07-23,61789,0
155840324,2020-10-31,13,20,-9999999999,4753,2021-07-23,95060,0
155840324,2020-11-30,51,18,-9999999999,4753,2021-07-23,85554,0
155840324,2020-12-31,4,34,-9999999999,4753,2021-07-23,161602,0
155840324,2021-01-31,24,22,-9999999999,4753,2021-07-23,104566,0
155840324,2021-02-28,7,26,-9999999999,4753,2021-07-23,123578,0
155840324,2021-03-31,29,11,-9999999999,4753,2021-07-23,52283,0
155840324,2021-04-30,9,20,-9999999999,4753,2021-07-23,95060,0
155840324,2021-05-31,10,15,-9999999999,4753,2021-07-23,71295,0
155840324,2021-06-30,34,16,-9999999999,4753,2021-07-23,76048,0
155840324,2021-07-31,3,17,-9999999999,4753,2021-07-23,80801,0
155840324,2021-08-31,1,15,-9999999999,4753,2021-07-23,71295,0
155840324,2021-09-30,1,12,-9999999999,4753,2021-07-23,57036,0
155840324,2021-10-31,14,1,-9999999999,4753,2021-07-23,4753,0
155840324,2021-11-30,35,5,15,4753,2021-07-23,23765,71295
155840324,2021-12-31,1,16,16,4753,2021-07-23,76048,76048
155840324,2022-01-31,0,16,20,4753,2021-07-23,76048,95060
155840340,2020-02-29,7,-9999999999,-9999999999,379,2021-09-23,0,0
155840340,2020-03-31,38,-9999999999,-9999999999,379,2021-09-23,0,0
155840340,2020-04-30,69,-9999999999,-9999999999,379,2021-09-23,0,0
155840340,2020-05-31,3,38,-9999999999,379,2021-09-23,14402,0
155840340,2020-06-30,1,36,-9999999999,379,2021-09-23,13644,0
155840340,2020-07-31,3,24,-9999999999,379,2021-09-23,9096,0
155840340,2020-08-31,34,2,-9999999999,379,2021-09-23,758,0
155840340,2020-09-30,16,12,-9999999999,379,2021-09-23,4548,0
155840340,2020-10-31,31,17,-9999999999,379,2021-09-23,6443,0
155840340,2020-11-30,28,27,-9999999999,379,2021-09-23,10233,0
155840340,2020-12-31,25,25,-9999999999,379,2021-09-23,9475,0
155840340,2021-01-31,35,28,-9999999999,379,2021-09-23,10612,0
155840340,2021-02-28,8,29,-9999999999,379,2021-09-23,10991,0
155840340,2021-03-31,28,22,-9999999999,379,2021-09-23,8338,0
155840340,2021-04-30,14,23,-9999999999,379,2021-09-23,8717,0
155840340,2021-05-31,1,16,-9999999999,379,2021-09-23,6064,0
155840340,2021-06-30,1,14,-9999999999,379,2021-09-23,5306,0
155840340,2021-07-31,38,5,-9999999999,379,2021-09-23,1895,0
155840340,2021-08-31,4,13,-9999999999,379,2021-09-23,4927,0
155840340,2021-09-30,7,14,-9999999999,379,2021-09-23,5306,0
155840340,2021-10-31,35,16,-9999999999,379,2021-09-23,6064,0
155840340,2021-11-30,14,15,21,379,2021-09-23,5685,7959
155840340,2021-12-31,43,18,18,379,2021-09-23,6822,6822
155840340,2022-01-31,15,30,20,379,2021-09-23,11370,7580
155840342,2020-02-29,0,-9999999999,-9999999999,2317,2021-10-02,0,0
155840342,2020-03-31,3,-9999999999,-9999999999,2317,2021-10-02,0,0
155840342,2020-04-30,0,-9999999999,-9999999999,2317,2021-10-02,0,0
155840342,2020-05-31,1,1,-9999999999,2317,2021-10-02,2317,0
155840342,2020-06-30,10,1,-9999999999,2317,2021-10-02,2317,0
155840342,2020-07-31,61,3,-9999999999,2317,2021-10-02,6951,0
155840342,2020-08-31,4,24,-9999999999,2317,2021-10-02,55608,0
155840342,2020-09-30,18,25,-9999999999,2317,2021-10-02,57925,0
155840342,2020-10-31,7,27,-9999999999,2317,2021-10-02,62559,0
155840342,2020-11-30,7,9,-9999999999,2317,2021-10-02,20853,0
155840342,2020-12-31,3,10,-9999999999,2317,2021-10-02,23170,0
155840342,2021-01-31,16,5,-9999999999,2317,2021-10-02,11585,0
155840342,2021-02-28,26,8,-9999999999,2317,2021-10-02,18536,0
155840342,2021-03-31,46,15,-9999999999,2317,2021-10-02,34755,0
155840342,2021-04-30,15,29,-9999999999,2317,2021-10-02,67193,0
155840342,2021-05-31,16,29,-9999999999,2317,2021-10-02,67193,0
155840342,2021-06-30,10,25,-9999999999,2317,2021-10-02,57925,0
155840342,2021-07-31,12,13,-9999999999,2317,2021-10-02,30121,0
155840342,2021-08-31,30,12,-9999999999,2317,2021-10-02,27804,0
155840342,2021-09-30,15,17,-9999999999,2317,2021-10-02,39389,0
155840342,2021-10-31,3,19,-9999999999,2317,2021-10-02,44023,0
155840342,2021-11-30,16,16,10,2317,2021-10-02,37072,23170
155840342,2021-12-31,37,11,11,2317,2021-10-02,25487,25487
155840342,2022-01-31,42,18,12,2317,2021-10-02,41706,27804
155840355,2020-02-29,43,-9999999999,-9999999999,1702,2021-11-06,0,0
155840355,2020-03-31,41,-9999999999,-9999999999,1702,2021-11-06,0,0
155840355,2020-04-30,4,-9999999999,-9999999999,1702,2021-11-06,0,0
155840355,2020-05-31,34,29,-9999999999,1702,2021-11-06,49358,0
155840355,2020-06-30,0,26,-9999999999,1702,2021-11-06,44252,0
155840355,2020-07-31,13,12,-9999999999,1702,2021-11-06,20424,0
155840355,2020-08-31,13,15,-9999999999,1702,2021-11-06,25530,0
155840355,2020-09-30,15,8,-9999999999,1702,2021-11-06,13616,0
155840355,2020-10-31,4,13,-9999999999,1702,2021-11-06,22126,0
155840355,2020-11-30,10,10,-9999999999,1702,2021-11-06,17020,0
155840355,2020-12-31,15,9,-9999999999,1702,2021-11-06,15318,0
155840355,2021-01-31,5,9,-9999999999,1702,2021-11-06,15318,0
155840355,2021-02-28,7,10,-9999999999,1702,2021-11-06,17020,0
155840355,2021-03-31,2,9,-9999999999,1702,2021-11-06,15318,0
155840355,2021-04-30,13,4,-9999999999,1702,2021-11-06,6808,0
155840355,2021-05-31,37,7,-9999999999,1702,2021-11-06,11914,0
155840355,2021-06-30,19,17,-9999999999,1702,2021-11-06,28934,0
155840355,2021-07-31,10,23,-9999999999,1702,2021-11-06,39146,0
155840355,2021-08-31,6,22,-9999999999,1702,2021-11-06,37444,0
155840355,2021-09-30,0,11,-9999999999,1702,2021-11-06,18722,0
155840355,2021-10-31,22,5,-9999999999,1702,2021-11-06,8510,0
155840355,2021-11-30,14,9,19,1702,2021-11-06,15318,32338
155840355,2021-12-31,2,12,19,1702,2021-11-06,20424,32338
155840355,2022-01-31,0,12,21,1702,2021-11-06,20424,35742
155840365,2020-02-29,4,-9999999999,-9999999999,1937,2021-07-31,0,0
155840365,2020-03-31,16,-9999999999,-9999999999,1937,2021-07-31,0,0
155840365,2020-04-30,13,-9999999999,-9999999999,1937,2021-07-31,0,0
155840365,2020-05-31,14,11,-9999999999,1937,2021-07-31,21307,0
155840365,2020-06-30,44,14,-9999999999,1937,2021-07-31,27118,0
155840365,2020-07-31,5,23,-9999999999,1937,2021-07-31,44551,0
155840365,2020-08-31,6,21,-9999999999,1937,2021-07-31,40677,0
155840365,2020-09-30,15,18,-9999999999,1937,2021-07-31,34866,0
155840365,2020-10-31,5,8,-9999999999,1937,2021-07-31,15496,0
155840365,2020-11-30,45,8,-9999999999,1937,2021-07-31,15496,0
155840365,2020-12-31,12,21,-9999999999,1937,2021-07-31,40677,0
155840365,2021-01-31,4,20,-9999999999,1937,2021-07-31,38740,0
155840365,2021-02-28,1,20,-9999999999,1937,2021-07-31,38740,0
155840365,2021-03-31,5,5,-9999999999,1937,2021-07-31,9685,0
155840365,2021-04-30,11,3,-9999999999,1937,2021-07-31,5811,0
155840365,2021-05-31,30,5,-9999999999,1937,2021-07-31,9685,0
155840365,2021-06-30,17,15,-9999999999,1937,2021-07-31,29055,0
155840365,2021-07-31,24,19,-9999999999,1937,2021-07-31,36803,0
155840365,2021-08-31,11,23,-9999999999,1937,2021-07-31,44551,0
155840365,2021-09-30,11,17,-9999999999,1937,2021-07-31,32929,0
155840365,2021-10-31,3,15,-9999999999,1937,2021-07-31,29055,0
155840365,2021-11-30,21,8,11,1937,2021-07-31,15496,21307
155840365,2021-12-31,34,11,12,1937,2021-07-31,21307,23244
155840365,2022-01-31,17,19,15,1937,2021-07-31,36803,29055
155840375,2020-02-29,49,-9999999999,-9999999999,2002,2021-10-19,0,0
155840375,2020-03-31,3,-9999999999,-9999999999,2002,2021-10-19,0,0
155840375,2020-04-30,30,-9999999999,-9999999999,2002,2021-10-19,0,0
155840375,2020-05-31,15,27,-9999999999,2002,2021-10-19,54054,0
155840375,2020-06-30,46,16,-9999999999,2002,2021-10-19,32032,0
155840375,2020-07-31,5,30,-9999999999,2002,2021-10-19,60060,0
155840375,2020-08-31,31,22,-9999999999,2002,2021-10-19,44044,0
155840375,2020-09-30,34,27,-9999999999,2002,2021-10-19,54054,0
155840375,2020-10-31,6,23,-9999999999,2002,2021-10-19,46046,0
155840375,2020-11-30,36,23,-9999999999,2002,2021-10-19,46046,0
155840375,2020-12-31,37,25,-9999999999,2002,2021-10-19,50050,0
155840375,2021-01-31,0,26,-9999999999,2002,2021-10-19,52052,0
155840375,2021-02-28,55,24,-9999999999,2002,2021-10-19,48048,0
155840375,2021-03-31,0,30,-9999999999,2002,2021-10-19,60060,0
155840375,2021-04-30,27,18,-9999999999,2002,2021-10-19,36036,0
155840375,2021-05-31,30,27,-9999999999,2002,2021-10-19,54054,0
155840375,2021-06-30,33,19,-9999999999,2002,2021-10-19,38038,0
155840375,2021-07-31,80,30,-9999999999,2002,2021-10-19,60060,0
155840375,2021-08-31,12,47,-9999999999,2002,2021-10-19,94094,0
155840375,2021-09-30,23,41,-9999999999,2002,2021-10-19,82082,0
155840375,2021-10-31,18,38,-9999999999,2002,2021-10-19,76076,0
155840375,2021-11-30,0,17,18,2002,2021-10-19,34034,36036
155840375,2021-12-31,15,13,22,2002,2021-10-19,26026,44044
155840375,2022-01-31,6,11,22,2002,2021-10-19,22022,44044
155840392,2020-02-29,3,-9999999999,-9999999999,4402,2021-10-11,0,0
155840392,2020-03-31,50,-9999999999,-9999999999,4402,2021-10-11,0,0
155840392,2020-04-30,9,-9999999999,-9999999999,4402,2021-10-11,0,0
155840392,2020-05-31,1,20,-9999999999,4402,2021-10-11,88040,0
155840392,2020-06-30,9,20,-9999999999,4402,2021-10-11,88040,0
155840392,2020-07-31,19,6,-9999999999,4402,2021-10-11,26412,0
155840392,2020-08-31,12,9,-9999999999,4402,2021-10-11,39618,0
155840392,2020-09-30,10,13,-9999999999,4402,2021-10-11,57226,0
155840392,2020-10-31,1,13,-9999999999,4402,2021-10-11,57226,0
155840392,2020-11-30,11,7,-9999999999,4402,2021-10-11,30814,0
155840392,2020-12-31,35,7,-9999999999,4402,2021-10-11,30814,0
155840392,2021-01-31,12,15,-9999999999,4402,2021-10-11,66030,0
155840392,2021-02-28,12,19,-9999999999,4402,2021-10-11,83638,0
155840392,2021-03-31,8,19,-9999999999,4402,2021-10-11,83638,0
155840392,2021-04-30,14,10,-9999999999,4402,2021-10-11,44020,0
155840392,2021-05-31,0,11,-9999999999,4402,2021-10-11,48422,0
155840392,2021-06-30,46,7,-9999999999,4402,2021-10-11,30814,0
155840392,2021-07-31,9,20,-9999999999,4402,2021-10-11,88040,0
155840392,2021-08-31,19,18,-9999999999,4402,2021-10-11,79236,0
155840392,2021-09-30,21,24,-9999999999,4402,2021-10-11,105648,0
155840392,2021-10-31,1,16,-9999999999,4402,2021-10-11,70432,0
155840392,2021-11-30,11,13,14,4402,2021-10-11,57226,61628
155840392,2021-12-31,35,11,14,4402,2021-10-11,48422,61628
155840392,2022-01-31,30,15,14,4402,2021-10-11,66030,61628
155840396,2020-02-29,33,-9999999999,-9999999999,478,2021-11-18,0,0
155840396,2020-03-31,69,-9999999999,-9999999999,478,2021-11-18,0,0
155840396,2020-04-30,24,-9999999999,-9999999999,478,2021-11-18,0,0
155840396,2020-05-31,34,42,-9999999999,478,2021-11-18,20076,0
155840396,2020-06-30,6,42,-9999999999,478,2021-11-18,20076,0
155840396,2020-07-31,10,21,-9999999999,478,2021-11-18,10038,0
155840396,2020-08-31,12,16,-9999999999,478,2021-11-18,7648,0
155840396,2020-09-30,32,9,-9999999999,478,2021-11-18,4302,0
