NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_PEDIDO_DO_ITEM;DATA_DE_ENTRADA_DO_ITEM;DATA_VENCIMENTO_REGISTRO;QUANTIDADE;CUSTO_DE_AQUISIÇÃO
155730024;25351599473;TOBRAMICINA;;14/10/2013;01/10/2018;;
154230261;25351135955;TOBRAMICINA;;03/04/2017;01/04/2027;;
100230228;25000000918;TOBRAMICINA + DEXAMETASONA;;29/06/1999;01/06/2004;;
101470158;25351164281;TOBRAMICINA + DEXAMETASONA;;30/07/2002;01/07/2022;;
100230250;25351176825;TOBRAMICINA + DEXAMETASONA;;06/11/2002;01/11/2017;;
100681088;25351660438;TOBRAMICINA + DEXAMETASONA;;21/10/2013;01/11/2017;;
112600037;25991003590;TOBRAMINA;;18/11/1997;01/03/2007;;
155620010;25351042469;TOBRAMINA;;24/03/2007;01/10/2028;;
148690007;25351023366;TOBRANOM;;02/02/2001;01/02/2006;;
104971296;25351022376;TOBRANOM;;19/05/2003;01/02/2026;;
155730026;25351614061;TOBRAZOL;;28/10/2013;01/10/2028;;
100230182;25991001157;TOBREX;;01/02/2001;01/02/2019;;
100681100;25351660110;TOBREX;;28/10/2013;01/03/2025;;
102980172;25000003194;TOCOFERIN;;03/11/2000;01/05/2004;;
124510026;25000045329;TODERIL;;20/07/2000;01/07/2005;;
167730583;25351665077;TODOC;;23/04/2018;01/04/2028;;
100680867;25000034099;TOFLAMIXINA;;01/08/2000;01/08/2005;;
131190017;25000034098;TOFLAMIXINA PLUS;;01/09/2000;01/08/2005;;
100680916;25351032626;TOFLAMIXINA PLUS;;11/04/2003;01/08/2005;;
100680083;25992016774;TOFRANIL;;02/10/1998;01/03/2017;;
137640143;25351200162;TOFRANIL;;14/09/2015;01/09/2025;;
100680088;25001005698;TOFRANIL PAMOATO;;13/05/2002;01/12/2019;;
137640165;25351339405;TOFRANIL PAMOATO;;28/08/2017;01/12/2019;;
123890100;25351085700;TOLCICLATO;;09/05/2002;01/03/2004;;
135480095;25991006876;TOLMICOL;;05/03/1999;01/03/2004;;
129160035;25000011766;TOLNAFTATO;;11/04/2000;01/10/2004;;
112130371;25351242942;TOLREST;;12/11/1997;01/11/2022;;
112130169;25000018150;TOLREST;;16/01/1998;01/09/2020;;
105730564;25351693883;TOLREST;;24/12/2018;01/09/2025;;
105730593;25351688330;TOLREST;;21/01/2019;01/11/2027;;
101710042;25992013033;TOLVON;;05/10/2001;01/05/2011;;
103700756;25351597772;TOLZA;;01/02/2021;01/02/2031;;
114620036;25351750457;TOMIS;;25/11/2019;01/11/2029;;
124510031;25000045331;TOMPRIL;;10/11/2000;01/11/2005;;
116180069;25000035659;TOMUDEX;;22/11/1999;01/11/2014;;
124510033;25000045320;TONAFLAN;;07/02/2001;01/02/2006;;
124510017;25000045358;TONAZOX;;31/05/2000;01/05/2005;;
117170039;25000030988;TONGIFORT;;24/01/2001;01/01/2011;;
178170819;25351531554;TONIFILA;;07/03/2016;01/03/2021;;
102870032;25992009176;TONOKLEN;;04/10/2000;01/03/2005;;
103420049;25351027955;TONOKLEN;;04/10/2000;01/03/2005;;
100680058;25992018690;TONOPAN;;20/08/1998;01/06/2016;;
104300022;25000024182;TONOTENSIN;;23/06/2000;01/06/2005;;
128420015;25000018606;TONSILLA COMPOSITUM N;;24/04/2002;01/04/2007;;
130450001;25000038723;TOP CAT;;28/03/2001;01/07/2009;;
102350231;25992003954;TOP DERME;;05/01/2000;01/01/2000;;
112363327;25000011071;TOPAMAX;;13/11/2001;01/03/2027;;
102350919;25351646931;TOPCAÍNE;;05/01/2009;01/01/2014;;
104971302;25351005640;TOPCOID;;27/05/2003;01/05/2028;;
186100002;25351765275;TOPERMA;;03/02/2014;01/02/2029;;
101770012;25001007135;TOPEX;;24/05/1989;01/05/2005;;
102980462;25351365205;TOPGANT;;04/12/2017;01/12/2022;;
101910270;25000020879;TOPICAINA;;22/09/1999;01/09/2004;;
109680014;25992006062;TOPIDEXA;;03/05/1996;01/04/2010;;
109680038;25991004574;TOPIGLÓS;;11/04/2003;01/05/2010;;
102350753;25351059787;TOPIRAMATO;;10/03/2006;01/03/2026;;
100470405;25351448398;TOPIRAMATO;;30/07/2007;01/07/2027;;
105730387;25351324332;TOPIRAMATO;;08/09/2009;01/09/2019;;
156510031;25351332905;TOPIRAMATO;;16/05/2011;01/05/2026;;
103700564;25351244146;TOPIRAMATO;;05/09/2011;01/09/2026;;
101810620;25351276775;TOPIRAMATO;;26/09/2011;01/09/2016;;
183260207;25351661123;TOPIRAMATO;;22/06/2015;01/09/2016;;
100431148;25351711348;TOPIRAMATO;;17/08/2015;01/08/2025;;
105830963;25351347130;TOPIRAMATO;;11/11/2019;01/11/2029;;
118190140;25351139452;TOPIREX;;03/02/2014;01/02/2029;;
118190220;25351252857;TOPIREX;;30/08/2021;01/08/2031;;
100330114;25351217825;TOPISON;;28/08/2003;01/08/2028;;
101810621;25351276786;TOPIT;;26/09/2011;01/09/2016;;
183260023;25351661127;TOPIT;;06/04/2015;01/09/2021;;
123610065;25351475992;TOPLANINA;;10/03/2008;01/03/2018;;
115410005;25351336933;TOPLANINA;;21/08/2017;01/03/2028;;
113000273;25992004617;TOPLEXIL;;21/01/2002;01/08/2016;;
172870078;25351384414;TOPLIV;;03/11/2010;01/11/2015;;
155840285;25351539275;TOPLIV;;27/02/2012;01/11/2025;;
123610069;25351093328;TOPORAN;;27/10/2008;01/10/2018;;
115410007;25351336925;TOPORAN;;21/08/2017;01/10/2018;;
155370030;25351569497;TOPOTACX;;08/04/2013;01/04/2028;;
101550250;25351887143;TOPSLIM;;17/05/2021;01/05/2031;;
100470413;25351448439;TOPTIL;;18/06/2007;01/06/2027;;
104971225;25351031267;TOPTRAT;;04/11/2002;01/09/2017;;
123520268;25351053940;TOR;;01/06/2020;01/06/2030;;
101000587;25351217279;TORADOL;;17/07/2003;01/07/2018;;
103900190;25351228810;TORADOL;;22/08/2016;01/08/2026;;
105830246;25000004221;TORAGESIC;;18/02/2002;01/09/2006;;
135690611;25351652689;TORAGESIC;;22/02/2011;01/09/2026;;
135690735;25351401682;TORAGESIC OFTA;;24/12/2018;01/12/2028;;
100431029;25351807277;TORANTE;;29/03/2010;;;
194270059;25351032923;TORANTE;;27/03/2017;01/03/2025;;
100431389;25351160703;TORANTE;;29/11/2021;01/03/2025;;
107140184;25000002793;TORASEMIDA;;11/03/1997;01/03/2007;;
108580147;25000010685;TORASEMIDA;;17/03/1997;01/03/2017;;
100470250;25000010603;TORASEMIDA;;29/04/1998;01/04/2003;;
105500133;25000005999;TORASEMIDA;;28/11/2000;01/11/2005;;
167730653;25351252776;TORFLAY;;13/10/2020;01/10/2030;;
122140026;25000005106;TORGYN;;08/04/1998;01/04/2008;;
102980419;25351619776;TORIA;;04/05/2015;;;
105250004;25351022961;TORLOS H;;11/04/2002;01/04/2027;;
105250005;25351016474;TORLÓS;;22/04/2002;01/04/2027;;
105730789;25351747576;TORMIV ODG;;13/12/2021;01/12/2036;;
105730754;25351270863;TORMIV SL;;19/10/2020;01/10/2030;;
104650220;25000010210;TORSILAX;;09/03/2001;01/12/2013;;
172870269;25351262488;TORSILAX;;17/01/2011;01/12/2013;;
155840234;25351539304;TORSILAX;;06/02/2012;01/12/2028;;
105250018;25351003244;TORVAL CR;;20/10/2003;01/10/2028;;
194270013;25351508837;TORVARIS;;17/08/2015;01/08/2020;;
126750133;25351247621;TORVILIP;;30/08/2011;01/08/2021;;
126750245;25351546591;TORVILIP;;19/12/2016;01/12/2026;;
102351393;25351069085;TOSFLU;;20/12/2021;01/12/2031;;
106890052;25992002319;TOSSANIL COMPOSTO GOTAS;;13/12/1991;01/10/1994;;
101430022;25991014407;TOSSDROPS;;30/01/1980;01/01/1995;;
102660118;25992015122;TOSSEMED;;04/05/1984;01/01/2005;;
102660161;25351292028;TOSSEMED;;05/11/2007;01/11/2027;;
100490078;25000002061;TOSSETRAT;;01/03/1999;01/03/2004;;
105770192;25992026941;TOSSILERG;;30/01/1980;01/01/2015;;
101910241;25000041462;TOSSIMEL;;12/01/1998;01/01/2008;;
102470067;25992024846;TOSSITOS - COMPRIMIDOS;;13/07/1979;01/07/2004;;
102470066;25992008880;TOSSITÓS GOTAS;;30/10/1989;01/09/2004;;
118190200;25351505466;TOSSLAB;;03/02/2020;01/02/2030;;
100490102;25351254228;TOSTRAT;;01/08/2005;01/08/2010;;
113430007;25992003033;TOTACILIN;;10/10/2001;01/08/2006;;
121100228;25351006840;TOTELLE;;05/12/2003;01/12/2028;;
113001154;25351230874;TOUJEO;;22/06/2015;01/06/2020;;
183260334;25351189466;TOUJEO;;10/06/2019;01/06/2030;;
104260057;25000021578;TOXANTRONA;;20/12/1999;01/12/2004;;
101830151;25351715404;TOXINA BOTULÍNICA TIPO A;;30/08/2011;01/08/2016;;
116090023;25000004920;TOXÓIDE TETÂNICO;;11/04/1996;01/04/2011;;
132650028;25351060781;TP - A;;31/05/2004;01/06/2009;;
126750013;25351009223;TRABILIN;;08/12/2000;01/12/2005;;
100410001;25000011133;TRACITRANS PLUS;;21/01/1999;01/01/2004;;
155380001;25351015659;TRACLEER;;19/11/2003;01/11/2018;;
141070034;25351027702;TRACNOX;;31/05/2001;01/05/2011;;
105730215;25000008780;TRACONAL;;18/03/1996;01/10/2009;;
104041933;25000023717;TRACONAX;;31/12/1998;01/12/2008;;
103900194;25351567971;TRACOX;;10/04/2017;01/04/2027;;
103920095;25000018523;TRACOZOL;;10/10/2000;01/10/2010;;
102700106;25000009581;TRACOZON;;10/02/1999;01/02/2009;;
100250080;25991021406;TRACRIUM;;08/05/1997;01/04/2005;;
101070193;25351055994;TRACRIUM;;20/10/2003;01/04/2020;;
137640168;25351364492;TRACRIUM;;25/09/2017;01/04/2025;;
121100374;25351679252;TRACTERA;;22/05/2017;01/05/2022;;
128760010;25351009028;TRACTOCILE;;12/09/2001;01/09/2026;;
102980135;25000016321;TRACUR;;12/12/1994;01/12/2029;;
102980291;25351025856;TRACUR CS;;27/11/2001;01/11/2006;;
126750194;25351619611;TRADEP;;08/08/2016;01/08/2026;;
113430108;25351021365;TRADINOL;;04/09/2003;01/09/2028;;
100920035;25000021637;TRALAN;;04/02/2000;01/01/2005;;
102160040;25991002028;TRALEN;;22/09/1995;01/03/2020;;
121100356;25351099742;TRALEN;;17/04/2017;;;
104650325;25000002234;TRAMADEN;;13/07/2001;01/07/2011;;
172870251;25351274956;TRAMADEN;;10/01/2011;01/07/2016;;
155840226;25351539124;TRAMADEN;;06/02/2012;01/07/2016;;
101460066;25000005004;TRAMADOL;;08/05/1997;01/05/2002;;
126030053;25000006025;TRAMADOL (PORT 344/98 L- A2);;22/06/2001;01/06/2006;;
102980261;25351004556;TRAMADON;;07/02/2001;01/02/2026;;
123890095;25001004221;TRAMAL;;11/04/2002;01/11/2009;;
102160160;25351029924;TRAMAL;;13/12/2004;01/11/2019;;
103700339;25000006059;TRAMALIV;;21/09/2001;01/09/2026;;
103700335;25351026868;TRAMUNIN;;29/06/2001;01/06/2006;;
103940443;25000012124;TRANAZOL;;11/03/1997;01/03/2007;;
105530269;25000002025;TRANDOLAPRIL + VERAPAMIL CLORIDRATO;;03/06/1998;01/02/2003;;
109740166;25351173597;TRANDOR;;02/10/2002;01/10/2012;;
105830911;25351644714;TRANEGER;;18/09/2017;01/09/2027;;
113430107;25351021362;TRANIL;;04/09/2003;01/09/2028;;
105350223;25351035129;TRANQUIL;;27/09/2021;01/09/2031;;
102860012;25000004459;TRANQUILISAN;;27/06/2001;01/06/2006;;
100490098;25351041486;TRANQUILISAN;;18/09/2003;01/06/2011;;
100890230;25000015148;TRANQUINAL;;05/03/1999;01/03/2009;;
156260011;25351201122;TRANQUINAL;;25/06/2007;01/03/2014;;
156260021;25351106671;TRANQUINAL;;07/02/2011;01/02/2026;;
100140055;25992013173;TRANSAMIN;;27/02/2002;01/01/2017;;
156510045;25351526479;TRANSAMIN;;25/06/2012;01/01/2027;;
101710204;25351770424;TRANSCEND;;10/11/2014;01/11/2019;;
157700001;25351717381;TRANSLARNA;;29/04/2019;01/04/2029;;
121170028;25992000199;TRANSPULMIN;;09/12/1993;01/08/2009;;
105730355;25351067246;TRANSPULMIN;;22/08/2005;01/08/2019;;
121170200;25351290307;TRANSPULMIN XAROPE ADULTO;;25/02/2005;01/02/2010;;
105730349;25351030328;TRANSPULMIN XAROPE ADULTO;;04/03/2005;01/02/2025;;
121170201;25351290140;TRANSPULMIN XAROPE INFANTIL;;03/03/2005;01/03/2010;;
105730354;25351136928;TRANSPULMIN XAROPE INFANTIL;;04/07/2005;01/03/2025;;
119240080;25992008860;TRANXILENE;;04/09/1992;01/03/2007;;
120330262;25351072554;TRANXILENE;;26/01/2005;01/03/2007;;
154230253;25351092083;TRASOLIN;;02/01/2017;01/01/2027;;
104290079;25000018920;TRASYLOL;;03/11/1995;01/11/2010;;
170560040;25351487899;TRASYLOL;;22/06/2009;01/11/2015;;
109060075;25000018387;TRATALERG;;18/02/2000;01/02/2005;;
107150056;25001016196;TRATFER;;20/11/2000;01/06/2008;;
177940040;25351179315;TRATMIC;;21/10/2019;01/10/2029;;
101180618;25351502912;TRATURIL;;21/05/2018;01/05/2028;;
107150135;25000005745;TRATZOL;;11/03/1997;01/03/2012;;
105730533;25351577945;TRAUM;;29/10/2018;01/10/2028;;
100660045;25992007514;TRAUMAC;;11/09/1972;01/09/2007;;
127580060;25351210331;TRAUMAFLAM;;20/10/2003;01/10/2018;;
107140022;25000013028;TRAUMAGEL;;09/04/1980;01/04/2005;;
128420008;25000007786;TRAUMEEL S;;13/12/2001;01/12/2006;;
161980007;25351280113;TRAUMEEL S;;15/09/2008;01/09/2028;;
106830091;25000011658;TRAVAD;;16/04/1999;01/04/2019;;
105830867;25351489233;TRAVAMED;;09/01/2017;01/01/2027;;
105830997;25351127397;TRAVAMED MT;;08/11/2021;01/11/2031;;
106830068;25000005051;TRAVASOL;;15/10/1992;01/10/2007;;
100230244;25351022524;TRAVATAN;;07/05/2001;01/05/2016;;
100681109;25351660118;TRAVATAN;;04/11/2013;01/05/2026;;
103700666;25351542849;TRAVOFTAL;;25/01/2016;01/01/2026;;
118610061;25000013738;TRAVOGYN;;16/01/1998;01/01/2008;;
126750144;25351354653;TRAVOPROSTA;;28/11/2011;01/11/2021;;
101810641;25351567072;TRAVOPROSTA;;03/05/2013;01/05/2018;;
113001141;25351524769;TRAVOPROSTA;;03/05/2013;01/05/2018;;
154230209;25351664894;TRAVOPROSTA;;20/01/2014;01/01/2029;;
183260249;25351696734;TRAVOPROSTA;;22/06/2015;01/05/2028;;
103700632;25351542743;TRAVOPROSTA;;06/07/2015;01/07/2025;;
103920049;25000018531;TRAXON;;11/05/2000;01/05/2005;;
154230009;25351001201;TRAXONOL;;20/03/2003;01/03/2028;;
103670167;25351591275;TRAYENTA;;04/07/2011;01/07/2026;;
103670170;25351621282;TRAYENTA DUO;;29/07/2013;01/07/2028;;
121100473;25351367633;TRAZIMERA;;09/12/2019;01/12/2029;;
167730415;25351607088;TRAZOSTAB;;27/06/2016;01/06/2026;;
106460193;25351739167;TREBYXAN;;29/07/2013;01/07/2028;;
101070344;25351368621;TRELEGY;;04/11/2019;01/11/2029;;
125680288;25351347134;TRELIM;;05/08/2019;01/08/2029;;
112363418;25351177232;TREMFYA;;26/03/2018;01/03/2028;;
100330047;25000016644;TRENDEN;;21/01/2002;01/02/2004;;
135690285;25351025058;TRENTAFILINA;;30/03/2005;01/03/2010;;
113000005;25992014239;TRENTAL;;22/09/1995;01/04/2018;;
105500147;25351198114;TRENTOFIL;;11/02/2003;01/02/2013;;
100330151;25351422888;TREOLIBBS;;02/02/2009;01/02/2014;;
135170047;25351088669;TRESDÊ;;01/07/2019;01/07/2029;;
117660029;25351136532;TRESIBA;;17/02/2014;01/02/2029;;
135690656;25351306511;TRESKIN;;21/05/2012;01/05/2017;;
115600055;25000009240;TRESSLIV 600 C/ZINCO;;25/05/2000;01/05/2015;;
177940020;25351586540;TRESSLIV 600 C/ZINCO;;16/11/2010;01/05/2025;;
115600214;25351143981;TRESSLIV 600 C/ZINCO;;22/06/2020;01/05/2025;;
129160038;25991015001;TRETINIONA;;11/04/2000;01/12/2001;;
100470258;25000010609;TRETINOINA (PORT 344/98 LT C2);;10/05/1999;01/05/2004;;
167730150;25351124811;TREXACONT;;13/09/2010;01/09/2025;;
103700197;25000012274;TREXAT;;14/05/1997;01/05/2007;;
126030024;25000023214;TREXERON;;04/06/2001;01/06/2011;;
100410145;25351278480;TREXERON;;27/06/2011;01/06/2011;;
105730719;25351210929;TREZETE;;24/06/2019;01/06/2029;;
119090014;25351029888;TREZEVIT AB;;02/01/2006;01/12/2025;;
105730414;25351506748;TREZOR;;27/02/2012;01/02/2027;;
100820121;25000009000;TRHOMBATE III;;13/06/2001;01/12/2005;;
127020013;25000004448;TRI - BUFERED ASPIRIN;;27/06/2001;01/01/2005;;
101800399;25992009809;TRI VI SOL GOTAS;;24/11/1952;01/08/2006;;
100330079;25000001180;TRI-GESTINOL;;17/07/1997;01/07/2002;;
129160048;25351171132;TRI-LUMA;;07/11/2002;01/11/2027;;
121100060;25000009644;TRI-MINULET;;31/03/1995;01/10/2008;;
101800132;25992008725;TRI-VI-FLÚOR;;28/11/2002;01/02/2009;;
101800393;25351298667;TRI-VI-SOL GOTAS;;14/04/2008;01/04/2013;;
105730058;25991007437;TRIAC;;11/07/1980;01/07/2005;;
106890152;25351250166;TRIALGEX;;19/09/2005;01/09/2015;;
106890021;25991009266;TRIALGIN;;03/07/2000;01/09/2005;;
101180140;25000005211;TRIANCIL;;05/02/1998;01/02/2028;;
105830393;25351194969;TRIANCINOLONA ACETONIDA;;19/01/2005;01/01/2025;;
105830406;25351266832;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;24/05/2005;;;
125680141;25351107119;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;26/09/2006;01/09/2011;;
101810532;25351428948;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;25/06/2007;01/06/2017;;
101810533;25351428780;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;25/06/2007;01/06/2017;;
183260069;25351677388;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;27/04/2015;01/06/2027;;
183260077;25351688847;TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTAT;;27/04/2015;01/06/2027;;
100431043;25351404054;TRIANCINOLONA DE ACETONIDA;;11/04/2011;01/04/2026;;
113000150;25000003606;TRIATEC;;08/03/2001;01/12/2016;;
113000159;25000018325;TRIATEC D;;24/01/2001;01/11/2015;;
118610073;25000035970;TRIATIV;;16/03/2001;01/01/2015;;
137640135;25351718133;TRIATIV;;08/04/2013;01/04/2023;;
114620003;25351239554;TRIATIV;;16/10/2017;01/04/2028;;
100431011;25351572508;TRIAXIN;;10/11/2008;01/11/2018;;
194270021;25351630492;TRIAXIN;;05/10/2015;01/10/2030;;
102700088;25000012087;TRIAXTON;;21/01/1998;01/01/2013;;
189000018;25351382380;TRIAXTON;;26/09/2011;01/01/2018;;
116370101;25351323709;TRIAXTON;;12/08/2013;01/01/2028;;
126030016;25000012390;TRIAZI;;16/04/1999;01/04/2004;;
109740056;25000007904;TRIAZOL;;21/11/1996;01/09/2027;;
102350318;25001001039;TRIBENOSIDO;;21/03/1995;01/05/2006;;
126750366;25351013398;TRIBUGESTEX;;07/10/2019;01/10/2029;;
102350400;25000034775;TRICANFOR;;17/07/1997;01/07/2002;;
121170048;25001018581;TRICANGINE;;01/12/2000;01/10/2005;;
105730346;25351067308;TRICANGINE;;27/04/2004;01/10/2005;;
121170072;25992007089;TRICANGINE - A;;13/12/2000;01/10/2005;;
105730331;25351067285;TRICANGINE - A;;30/07/2004;01/10/2015;;
120190005;25000012804;TRICBAN;;07/05/2001;01/10/2007;;
135480025;25001000625;TRICEROL;;31/12/1998;01/10/2004;;
123890133;25351065295;TRICEROL;;24/12/2003;01/10/2009;;
102160139;25351026019;TRICEROL;;15/10/2004;01/10/2009;;
100663362;25000027051;TRICIN;;18/09/1997;01/09/2002;;
100431323;25351906272;TRICIT;;16/11/2020;01/11/2023;;
100240130;25992015612;TRICLOCARBANA;;21/12/2001;01/04/2005;;
102160081;25351085812;TRICLOCARBANA;;08/05/2002;01/04/2005;;
123540002;25000053034;TRICLOSAN;;29/05/2000;01/05/2005;;
101080012;25000050610;TRICLOSAN;;20/07/2000;01/07/2005;;
129160040;25992000533;TRICLOSANO;;11/04/2000;01/08/2003;;
108170062;25992007972;TRICLOSANO;;27/03/2002;01/10/2006;;
129160041;25001016926;TRICLOSANO;;12/02/2003;01/11/2007;;
106890032;25001008216;TRICLOSANO + ÓXIDO DE ZINCO;;21/08/2000;01/08/2005;;
102350265;25001007973;TRICOCET;;19/06/2002;01/09/2008;;
102350399;25000028260;TRICOCILIN B;;13/06/1997;01/06/2027;;
105830621;25351099829;TRICOGEN;;02/02/2009;01/02/2014;;
105830052;25991007116;TRICOGEN POMADA;;30/11/1984;01/11/1999;;
135690483;25351340925;TRICOGIAM;;17/12/2007;01/12/2012;;
105770027;25001003326;TRICOLPLEX;;30/09/1987;01/09/2012;;
107150089;25992014947;TRICOMAX;;08/03/1991;01/09/2028;;
141070054;25351208319;TRICORTID;;27/05/2003;01/05/2028;;
101810572;25351255410;TRIDERM;;29/09/2008;01/09/2018;;
183260258;25351677345;TRIDERM;;20/07/2015;01/09/2018;;
105830073;25001001814;TRIDERMOL;;04/08/1983;01/08/2003;;
102980133;25000014718;TRIDIL;;09/12/1994;01/12/2029;;
106390191;25000020247;TRIDIN;;05/02/1998;01/02/2003;;
100849948;25351439677;TRIDURAL;;26/10/2009;01/10/2014;;
146820001;25351011853;TRIENZIN;;28/11/2000;01/11/2005;;
156260020;25351669466;TRIFAMOX;;30/08/2010;01/08/2025;;
100890250;25000023357;TRIFAMOX IBL;;24/05/2000;01/05/2010;;
156260007;25351212511;TRIFAMOX IBL;;10/07/2006;01/05/2015;;
105500178;25351209018;TRIFANIL;;17/10/2005;01/10/2010;;
149160013;25992012240;TRIFEDRIN;;09/02/2001;01/10/2009;;
103900168;25351301563;TRIFEDRIN;;11/02/2005;01/10/2014;;
106890072;25001011278;TRIFEN;;09/11/2000;01/05/2014;;
102980046;25991013320;TRIFLUPERIDOL (PORT 344/98 L C - 1);;18/04/2001;01/10/2004;;
105500089;25000028324;TRIFLURIDINA;;11/03/1997;01/03/2002;;
105350135;25351035717;TRIFORMIN;;10/10/2005;01/10/2025;;
113980012;25000007639;TRIFOSMINA + FUROMINA;;31/05/2000;01/03/2005;;
104970121;25001004748;TRIGIAN;;03/11/1995;01/10/2008;;
138230005;25351254526;TRIKAFTA;;02/03/2022;;;
100470267;25000046952;TRILAX;;31/05/2000;01/05/2030;;
100680046;25000008465;TRILEPTAL;;20/08/1998;01/08/2029;;
104971349;25001011403;TRIMAG;;07/12/1989;01/04/2005;;
154230130;25351114386;TRIMAGIX;;29/09/2008;01/09/2013;;
100431087;25351493204;TRIMEB;;29/07/2013;01/07/2028;;
100680869;25351001394;TRIMEDAL;;25/06/2002;01/06/2017;;
101070334;25351601680;TRIMEDAL;;28/08/2017;01/06/2027;;
100681038;25351176680;TRIMEDAL ALERGIA;;30/12/2005;01/01/2011;;
100681057;25351101129;TRIMEDAL D&F;;26/05/2008;01/05/2013;;
100681039;25351126952;TRIMEDAL TOSSE;;16/01/2006;01/01/2016;;
104920084;25992023149;TRIMETABOL;;08/02/2002;01/03/2006;;
104041997;25992032894;TRIMETOPRIM COMPOSTO;;05/10/1979;01/10/1984;;
102350092;25001008548;TRIMETOPRIMA + SULFAMETOXAZOL + CLORIDRATO DE FENAZOPIRIDINA;;22/04/2002;01/04/2007;;
120330032;25001014894;TRIMEXAZOL;;16/01/2003;01/10/2006;;
102351305;25351013672;TRIMEXIUM;;22/07/2019;01/07/2029;;
116540019;25000000914;TRIMEZOL;;24/05/2002;01/05/2007;;
104400048;25992043998;TRIMOX;;16/04/2001;01/03/2004;;
100431241;25351631739;TRIMUSK;;18/06/2018;01/06/2028;;
178170840;25351234020;TRINIDA;;12/06/2017;01/06/2027;;
105500047;25992021404;TRINIZOL-M;;15/01/2003;01/12/2026;;
154230037;25351013249;TRINODAZOL;;05/12/2003;01/12/2028;;
154230097;25351308339;TRINODAZOL NISTATINA;;16/07/2007;01/07/2027;;
121100025;25991013277;TRINORDIOL;;02/03/1994;01/07/2014;;
102350933;25351550588;TRINULOX;;10/03/2009;01/03/2029;;
122830054;25992006507;TRIOFON;;20/02/1997;01/11/2003;;
138410014;25351164394;TRIOFORMA;;12/05/2003;01/05/2013;;
109220085;25992018134;TRIOTÔNICO;;10/12/2001;01/10/2004;;
100250112;25351006583;TRIOVIR;;29/06/2001;01/06/2006;;
101070177;25351035067;TRIOVIR;;08/07/2003;01/06/2021;;
104970178;25000010755;TRIOXINA;;05/12/2000;01/11/2010;;
101470186;25351523985;TRIPLENEX;;08/10/2018;01/10/2028;;
112780084;25351593668;TRIPLIXAM;;27/07/2020;01/07/2030;;
103720300;25351639669;TRIPLOA;;21/09/2020;01/09/2030;;
104650307;25000006896;TRIPSINA + QUIMOTRIPSINA + PARACETAMOL;;14/11/2000;01/11/2005;;
116800030;25025050176;TRIPSINA+ALFA-QUIMIOTRIPSINA;;15/07/1999;01/07/2004;;
107150160;25000009180;TRIPSOL;;21/11/1995;01/11/2015;;
100470095;25991003898;TRIPULMIN;;19/06/1980;01/01/1995;;
100200054;25001004978;TRIQUILAR;;10/02/2000;01/10/2014;;
170560101;25351089348;TRIQUILAR;;27/10/2014;01/10/2029;;
104970079;25001033642;TRIRUBIN;;17/02/1988;01/02/2008;;
105830074;25001000771;TRISCON;;20/08/1993;01/08/2008;;
122140078;25351088354;TRISENOX;;18/05/2009;01/05/2019;;
155730037;25351510357;TRISENOX;;02/10/2017;01/05/2029;;
100380065;25000013588;TRISEPTIL;;09/11/2000;01/11/2005;;
101810323;25000015528;TRISEQUENS;;16/04/1999;01/04/2014;;
100431285;25351663300;TRISK;;04/11/2019;01/11/2029;;
105500156;25351209013;TRISOMATOL;;09/04/2003;01/04/2013;;
100230085;25351162063;TRISORB;;12/03/2003;01/03/2018;;
100681095;25351660126;TRISORB;;21/10/2013;01/03/2028;;
128520004;25351006073;TRISSEPTIC;;21/07/2000;01/07/2005;;
101070326;25351177449;TRIUMEQ;;01/03/2017;01/03/2027;;
101550007;25992012325;TRIVAGEL N;;21/02/2003;01/11/2028;;
112780050;25992012569;TRIVASTAL;;22/12/1999;01/09/2015;;
101440018;25351032427;TRIXILEM;;06/02/2003;01/02/2008;;
100680904;25351171385;TRIXOTENE;;27/01/2003;01/01/2008;;
100470412;25351135962;TRIXOTENE;;18/06/2007;01/01/2013;;
101070297;25351118827;TROBALT;;03/12/2012;01/12/2017;;
123890132;25992002046;TROBICIN;;31/10/2003;01/11/2008;;
123890092;25992008416;TROFODERMIN;;10/12/2001;01/10/2009;;
102160154;25351271767;TROFODERMIN;;23/12/2004;01/01/2020;;
121100423;25351097589;TROFODERMIN;;14/08/2017;;;
121100292;25351128277;TROFURIM;;18/06/2012;01/06/2017;;
100430819;25351171696;TROK;;20/12/2002;01/12/2027;;
100431429;25351537815;TROK;;07/04/2022;01/04/2032;;
100431430;25351537816;TROK;;07/04/2022;01/04/2032;;
100430980;25351428854;TROK-G;;21/05/2007;01/08/2027;;
100430824;25351192715;TROK-N;;31/01/2003;01/01/2028;;
