NUMERO_REGISTRO_PRODUTO,IDENTIFICADOR_DO_ITEM,NOME_PRODUTO,DATA_DE_PEDIDO_DO_ITEM,DATA_DE_ENTRADA_DO_ITEM,DATA_VENCIMENTO_REGISTRO,QUANTIDADE,CUSTO_DE_AQUISICAO
102980346,25351028931,NEFIVIR,2020-01-28,2020-06-30,2020-11-19,30,3919
102980346,25351028931,NEFIVIR,2020-02-28,2020-07-31,2020-12-20,113,3919
102980346,25351028931,NEFIVIR,2020-03-30,2020-08-31,2021-01-20,166,3919
102980346,25351028931,NEFIVIR,2020-04-29,2020-09-30,2021-02-19,37,3919
102980346,25351028931,NEFIVIR,2020-05-30,2020-10-31,2021-03-22,214,3919
102980346,25351028931,NEFIVIR,2020-06-29,2020-11-30,2021-04-21,100,3919
102980346,25351028931,NEFIVIR,2020-07-30,2020-12-31,2021-05-22,96,3919
102980346,25351028931,NEFIVIR,2020-08-30,2021-01-31,2021-06-22,48,3919
102980346,25351028931,NEFIVIR,2020-09-27,2021-02-28,2021-07-20,48,3919
102980346,25351028931,NEFIVIR,2020-10-28,2021-03-31,2021-08-20,49,3919
102980346,25351028931,NEFIVIR,2020-11-27,2021-04-30,2021-09-19,101,3919
102980346,25351028931,NEFIVIR,2020-12-28,2021-05-31,2021-10-20,92,3919
102980346,25351028931,NEFIVIR,2021-01-27,2021-06-30,2021-11-19,56,3919
102980346,25351028931,NEFIVIR,2021-02-27,2021-07-31,2021-12-20,35,3919
102980346,25351028931,NEFIVIR,2021-03-30,2021-08-31,2022-01-20,161,3919
102980346,25351028931,NEFIVIR,2021-04-29,2021-09-30,2022-02-19,66,3919
102980346,25351028931,NEFIVIR,2021-05-30,2021-10-31,2022-03-22,183,3919
102980346,25351028931,NEFIVIR,2021-06-29,2021-11-30,2022-04-21,7,3919
102980346,25351028931,NEFIVIR,2021-07-30,2021-12-31,2022-05-22,46,3919
104650081,25001001704,NEO GENTAMICIN,2019-11-01,2020-01-31,2020-05-09,213,2035
104650081,25001001704,NEO GENTAMICIN,2019-11-30,2020-02-29,2020-06-07,69,2035
104650081,25001001704,NEO GENTAMICIN,2019-12-31,2020-03-31,2020-07-08,88,2035
104650081,25001001704,NEO GENTAMICIN,2020-01-30,2020-04-30,2020-08-07,55,2035
104650081,25001001704,NEO GENTAMICIN,2020-03-01,2020-05-31,2020-09-07,91,2035
104650081,25001001704,NEO GENTAMICIN,2020-03-31,2020-06-30,2020-10-07,7,2035
104650081,25001001704,NEO GENTAMICIN,2020-05-01,2020-07-31,2020-11-07,8,2035
104650081,25001001704,NEO GENTAMICIN,2020-06-01,2020-08-31,2020-12-08,9,2035
104650081,25001001704,NEO GENTAMICIN,2020-07-01,2020-09-30,2021-01-07,24,2035
104650081,25001001704,NEO GENTAMICIN,2020-08-01,2020-10-31,2021-02-07,7,2035
104650081,25001001704,NEO GENTAMICIN,2020-08-31,2020-11-30,2021-03-09,50,2035
104650081,25001001704,NEO GENTAMICIN,2020-10-01,2020-12-31,2021-04-09,65,2035
104650081,25001001704,NEO GENTAMICIN,2020-11-01,2021-01-31,2021-05-10,56,2035
104650081,25001001704,NEO GENTAMICIN,2020-11-29,2021-02-28,2021-06-07,12,2035
104650081,25001001704,NEO GENTAMICIN,2020-12-30,2021-03-31,2021-07-08,22,2035
104650081,25001001704,NEO GENTAMICIN,2021-01-29,2021-04-30,2021-08-07,237,2035
104650081,25001001704,NEO GENTAMICIN,2021-03-01,2021-05-31,2021-09-07,93,2035
104650081,25001001704,NEO GENTAMICIN,2021-03-31,2021-06-30,2021-10-07,13,2035
104650081,25001001704,NEO GENTAMICIN,2021-05-01,2021-07-31,2021-11-07,47,2035
104650081,25001001704,NEO GENTAMICIN,2021-06-01,2021-08-31,2021-12-08,178,2035
104650081,25001001704,NEO GENTAMICIN,2021-07-01,2021-09-30,2022-01-07,110,2035
104650081,25001001704,NEO GENTAMICIN,2021-08-01,2021-10-31,2022-02-07,74,2035
104650081,25001001704,NEO GENTAMICIN,2021-08-31,2021-11-30,2022-03-09,155,2035
104650081,25001001704,NEO GENTAMICIN,2021-10-01,2021-12-31,2022-04-09,89,2035
116370175,25351125728,NOXX,2019-12-14,2020-01-31,2020-06-22,53,3162
116370175,25351125728,NOXX,2020-01-12,2020-02-29,2020-07-21,172,3162
116370175,25351125728,NOXX,2020-02-12,2020-03-31,2020-08-21,57,3162
116370175,25351125728,NOXX,2020-03-13,2020-04-30,2020-09-20,83,3162
116370175,25351125728,NOXX,2020-04-13,2020-05-31,2020-10-21,19,3162
116370175,25351125728,NOXX,2020-05-13,2020-06-30,2020-11-20,39,3162
116370175,25351125728,NOXX,2020-06-13,2020-07-31,2020-12-21,113,3162
116370175,25351125728,NOXX,2020-07-14,2020-08-31,2021-01-21,25,3162
116370175,25351125728,NOXX,2020-08-13,2020-09-30,2021-02-20,69,3162
116370175,25351125728,NOXX,2020-09-13,2020-10-31,2021-03-23,66,3162
116370175,25351125728,NOXX,2020-10-13,2020-11-30,2021-04-22,51,3162
116370175,25351125728,NOXX,2020-11-13,2020-12-31,2021-05-23,25,3162
116370175,25351125728,NOXX,2020-12-14,2021-01-31,2021-06-23,17,3162
116370175,25351125728,NOXX,2021-01-11,2021-02-28,2021-07-21,148,3162
116370175,25351125728,NOXX,2021-02-11,2021-03-31,2021-08-21,105,3162
116370175,25351125728,NOXX,2021-03-13,2021-04-30,2021-09-20,157,3162
116370175,25351125728,NOXX,2021-04-13,2021-05-31,2021-10-21,86,3162
116370175,25351125728,NOXX,2021-05-13,2021-06-30,2021-11-20,84,3162
116370175,25351125728,NOXX,2021-06-13,2021-07-31,2021-12-21,125,3162
116370175,25351125728,NOXX,2021-07-14,2021-08-31,2022-01-21,61,3162
116370175,25351125728,NOXX,2021-08-13,2021-09-30,2022-02-20,28,3162
116370175,25351125728,NOXX,2021-09-13,2021-10-31,2022-03-23,113,3162
116370175,25351125728,NOXX,2021-10-13,2021-11-30,2022-04-22,203,3162
116370175,25351125728,NOXX,2021-11-13,2021-12-31,2022-05-23,97,3162
119240121,25000008886,OMNISCAN,2019-11-01,2020-01-31,2020-05-09,122,2035
119240121,25000008886,OMNISCAN,2019-11-30,2020-02-29,2020-06-07,167,2035
119240121,25000008886,OMNISCAN,2019-12-31,2020-03-31,2020-07-08,91,2035
119240121,25000008886,OMNISCAN,2020-01-30,2020-04-30,2020-08-07,29,2035
119240121,25000008886,OMNISCAN,2020-03-01,2020-05-31,2020-09-07,39,2035
119240121,25000008886,OMNISCAN,2020-03-31,2020-06-30,2020-10-07,129,2035
119240121,25000008886,OMNISCAN,2020-05-01,2020-07-31,2020-11-07,156,2035
119240121,25000008886,OMNISCAN,2020-06-01,2020-08-31,2020-12-08,8,2035
119240121,25000008886,OMNISCAN,2020-07-01,2020-09-30,2021-01-07,60,2035
119240121,25000008886,OMNISCAN,2020-08-01,2020-10-31,2021-02-07,109,2035
119240121,25000008886,OMNISCAN,2020-08-31,2020-11-30,2021-03-09,87,2035
119240121,25000008886,OMNISCAN,2020-10-01,2020-12-31,2021-04-09,73,2035
119240121,25000008886,OMNISCAN,2020-11-01,2021-01-31,2021-05-10,60,2035
119240121,25000008886,OMNISCAN,2020-11-29,2021-02-28,2021-06-07,105,2035
119240121,25000008886,OMNISCAN,2020-12-30,2021-03-31,2021-07-08,97,2035
119240121,25000008886,OMNISCAN,2021-01-29,2021-04-30,2021-08-07,189,2035
119240121,25000008886,OMNISCAN,2021-03-01,2021-05-31,2021-09-07,70,2035
119240121,25000008886,OMNISCAN,2021-03-31,2021-06-30,2021-10-07,64,2035
119240121,25000008886,OMNISCAN,2021-05-01,2021-07-31,2021-11-07,71,2035
119240121,25000008886,OMNISCAN,2021-06-01,2021-08-31,2021-12-08,8,2035
119240121,25000008886,OMNISCAN,2021-07-01,2021-09-30,2022-01-07,175,2035
119240121,25000008886,OMNISCAN,2021-08-01,2021-10-31,2022-02-07,159,2035
119240121,25000008886,OMNISCAN,2021-08-31,2021-11-30,2022-03-09,52,2035
119240121,25000008886,OMNISCAN,2021-10-01,2021-12-31,2022-04-09,33,2035
127580052,25351003808,OTTONON,2019-12-04,2020-01-31,2020-06-07,109,3520
127580052,25351003808,OTTONON,2020-01-02,2020-02-29,2020-07-06,50,3520
127580052,25351003808,OTTONON,2020-02-02,2020-03-31,2020-08-06,107,3520
127580052,25351003808,OTTONON,2020-03-03,2020-04-30,2020-09-05,27,3520
127580052,25351003808,OTTONON,2020-04-03,2020-05-31,2020-10-06,55,3520
127580052,25351003808,OTTONON,2020-05-03,2020-06-30,2020-11-05,76,3520
127580052,25351003808,OTTONON,2020-06-03,2020-07-31,2020-12-06,99,3520
127580052,25351003808,OTTONON,2020-07-04,2020-08-31,2021-01-06,83,3520
127580052,25351003808,OTTONON,2020-08-03,2020-09-30,2021-02-05,73,3520
127580052,25351003808,OTTONON,2020-09-03,2020-10-31,2021-03-08,21,3520
127580052,25351003808,OTTONON,2020-10-03,2020-11-30,2021-04-07,45,3520
127580052,25351003808,OTTONON,2020-11-03,2020-12-31,2021-05-08,83,3520
127580052,25351003808,OTTONON,2020-12-04,2021-01-31,2021-06-08,20,3520
127580052,25351003808,OTTONON,2021-01-01,2021-02-28,2021-07-06,49,3520
127580052,25351003808,OTTONON,2021-02-01,2021-03-31,2021-08-06,40,3520
127580052,25351003808,OTTONON,2021-03-03,2021-04-30,2021-09-05,117,3520
127580052,25351003808,OTTONON,2021-04-03,2021-05-31,2021-10-06,176,3520
127580052,25351003808,OTTONON,2021-05-03,2021-06-30,2021-11-05,128,3520
127580052,25351003808,OTTONON,2021-06-03,2021-07-31,2021-12-06,144,3520
127580052,25351003808,OTTONON,2021-07-04,2021-08-31,2022-01-06,53,3520
127580052,25351003808,OTTONON,2021-08-03,2021-09-30,2022-02-05,27,3520
127580052,25351003808,OTTONON,2021-09-03,2021-10-31,2022-03-08,37,3520
127580052,25351003808,OTTONON,2021-10-03,2021-11-30,2022-04-07,141,3520
127580052,25351003808,OTTONON,2021-11-03,2021-12-31,2022-05-08,9,3520
100431012,25351241381,PACO,2019-08-18,2020-01-31,2020-03-27,9,5556
100431012,25351241381,PACO,2019-09-16,2020-02-29,2020-04-25,72,5556
100431012,25351241381,PACO,2019-10-17,2020-03-31,2020-05-26,50,5556
100431012,25351241381,PACO,2019-11-16,2020-04-30,2020-06-25,36,5556
100431012,25351241381,PACO,2019-12-17,2020-05-31,2020-07-26,87,5556
100431012,25351241381,PACO,2020-01-16,2020-06-30,2020-08-25,6,5556
100431012,25351241381,PACO,2020-02-16,2020-07-31,2020-09-25,3,5556
100431012,25351241381,PACO,2020-03-18,2020-08-31,2020-10-26,35,5556
100431012,25351241381,PACO,2020-04-17,2020-09-30,2020-11-25,130,5556
100431012,25351241381,PACO,2020-05-18,2020-10-31,2020-12-26,15,5556
100431012,25351241381,PACO,2020-06-17,2020-11-30,2021-01-25,45,5556
100431012,25351241381,PACO,2020-07-18,2020-12-31,2021-02-25,3,5556
100431012,25351241381,PACO,2020-08-18,2021-01-31,2021-03-28,123,5556
100431012,25351241381,PACO,2020-09-15,2021-02-28,2021-04-25,101,5556
100431012,25351241381,PACO,2020-10-16,2021-03-31,2021-05-26,57,5556
100431012,25351241381,PACO,2020-11-15,2021-04-30,2021-06-25,137,5556
100431012,25351241381,PACO,2020-12-16,2021-05-31,2021-07-26,160,5556
100431012,25351241381,PACO,2021-01-15,2021-06-30,2021-08-25,149,5556
100431012,25351241381,PACO,2021-02-15,2021-07-31,2021-09-25,69,5556
100431012,25351241381,PACO,2021-03-18,2021-08-31,2021-10-26,63,5556
100431012,25351241381,PACO,2021-04-17,2021-09-30,2021-11-25,41,5556
100431012,25351241381,PACO,2021-05-18,2021-10-31,2021-12-26,19,5556
100431012,25351241381,PACO,2021-06-17,2021-11-30,2022-01-25,43,5556
100431012,25351241381,PACO,2021-07-18,2021-12-31,2022-02-25,40,5556
141070061,25351189991,PARACETAMOL,2019-12-13,2020-01-31,2020-04-19,108,2543
141070061,25351189991,PARACETAMOL,2020-01-11,2020-02-29,2020-05-18,157,2543
141070061,25351189991,PARACETAMOL,2020-02-11,2020-03-31,2020-06-18,57,2543
141070061,25351189991,PARACETAMOL,2020-03-12,2020-04-30,2020-07-18,127,2543
141070061,25351189991,PARACETAMOL,2020-04-12,2020-05-31,2020-08-18,53,2543
141070061,25351189991,PARACETAMOL,2020-05-12,2020-06-30,2020-09-17,4,2543
141070061,25351189991,PARACETAMOL,2020-06-12,2020-07-31,2020-10-18,91,2543
141070061,25351189991,PARACETAMOL,2020-07-13,2020-08-31,2020-11-18,18,2543
141070061,25351189991,PARACETAMOL,2020-08-12,2020-09-30,2020-12-18,16,2543
141070061,25351189991,PARACETAMOL,2020-09-12,2020-10-31,2021-01-18,31,2543
141070061,25351189991,PARACETAMOL,2020-10-12,2020-11-30,2021-02-17,4,2543
141070061,25351189991,PARACETAMOL,2020-11-12,2020-12-31,2021-03-20,158,2543
141070061,25351189991,PARACETAMOL,2020-12-13,2021-01-31,2021-04-20,14,2543
141070061,25351189991,PARACETAMOL,2021-01-10,2021-02-28,2021-05-18,68,2543
141070061,25351189991,PARACETAMOL,2021-02-10,2021-03-31,2021-06-18,56,2543
141070061,25351189991,PARACETAMOL,2021-03-12,2021-04-30,2021-07-18,228,2543
141070061,25351189991,PARACETAMOL,2021-04-12,2021-05-31,2021-08-18,170,2543
141070061,25351189991,PARACETAMOL,2021-05-12,2021-06-30,2021-09-17,204,2543
141070061,25351189991,PARACETAMOL,2021-06-12,2021-07-31,2021-10-18,109,2543
141070061,25351189991,PARACETAMOL,2021-07-13,2021-08-31,2021-11-18,73,2543
141070061,25351189991,PARACETAMOL,2021-08-12,2021-09-30,2021-12-18,13,2543
141070061,25351189991,PARACETAMOL,2021-09-12,2021-10-31,2022-01-18,60,2543
141070061,25351189991,PARACETAMOL,2021-10-12,2021-11-30,2022-02-17,55,2543
141070061,25351189991,PARACETAMOL,2021-11-12,2021-12-31,2022-03-20,87,2543
100431320,25351631429,PIEMONTE,2019-12-13,2020-01-31,2020-04-19,58,2543
100431320,25351631429,PIEMONTE,2020-01-11,2020-02-29,2020-05-18,53,2543
100431320,25351631429,PIEMONTE,2020-02-11,2020-03-31,2020-06-18,42,2543
100431320,25351631429,PIEMONTE,2020-03-12,2020-04-30,2020-07-18,18,2543
100431320,25351631429,PIEMONTE,2020-04-12,2020-05-31,2020-08-18,108,2543
100431320,25351631429,PIEMONTE,2020-05-12,2020-06-30,2020-09-17,48,2543
100431320,25351631429,PIEMONTE,2020-06-12,2020-07-31,2020-10-18,21,2543
100431320,25351631429,PIEMONTE,2020-07-13,2020-08-31,2020-11-18,133,2543
100431320,25351631429,PIEMONTE,2020-08-12,2020-09-30,2020-12-18,127,2543
100431320,25351631429,PIEMONTE,2020-09-12,2020-10-31,2021-01-18,58,2543
100431320,25351631429,PIEMONTE,2020-10-12,2020-11-30,2021-02-17,109,2543
100431320,25351631429,PIEMONTE,2020-11-12,2020-12-31,2021-03-20,153,2543
100431320,25351631429,PIEMONTE,2020-12-13,2021-01-31,2021-04-20,71,2543
100431320,25351631429,PIEMONTE,2021-01-10,2021-02-28,2021-05-18,71,2543
100431320,25351631429,PIEMONTE,2021-02-10,2021-03-31,2021-06-18,31,2543
100431320,25351631429,PIEMONTE,2021-03-12,2021-04-30,2021-07-18,72,2543
100431320,25351631429,PIEMONTE,2021-04-12,2021-05-31,2021-08-18,89,2543
100431320,25351631429,PIEMONTE,2021-05-12,2021-06-30,2021-09-17,49,2543
100431320,25351631429,PIEMONTE,2021-06-12,2021-07-31,2021-10-18,30,2543
100431320,25351631429,PIEMONTE,2021-07-13,2021-08-31,2021-11-18,7,2543
100431320,25351631429,PIEMONTE,2021-08-12,2021-09-30,2021-12-18,153,2543
100431320,25351631429,PIEMONTE,2021-09-12,2021-10-31,2022-01-18,127,2543
100431320,25351631429,PIEMONTE,2021-10-12,2021-11-30,2022-02-17,108,2543
100431320,25351631429,PIEMONTE,2021-11-12,2021-12-31,2022-03-20,130,2543
121170091,25000019396,PRELONE,2019-11-05,2020-01-31,2020-06-18,96,1702
121170091,25000019396,PRELONE,2019-12-04,2020-02-29,2020-07-17,24,1702
121170091,25000019396,PRELONE,2020-01-04,2020-03-31,2020-08-17,17,1702
121170091,25000019396,PRELONE,2020-02-03,2020-04-30,2020-09-16,60,1702
121170091,25000019396,PRELONE,2020-03-05,2020-05-31,2020-10-17,104,1702
121170091,25000019396,PRELONE,2020-04-04,2020-06-30,2020-11-16,3,1702
121170091,25000019396,PRELONE,2020-05-05,2020-07-31,2020-12-17,33,1702
121170091,25000019396,PRELONE,2020-06-05,2020-08-31,2021-01-17,16,1702
121170091,25000019396,PRELONE,2020-07-05,2020-09-30,2021-02-16,134,1702
121170091,25000019396,PRELONE,2020-08-05,2020-10-31,2021-03-19,186,1702
121170091,25000019396,PRELONE,2020-09-04,2020-11-30,2021-04-18,65,1702
121170091,25000019396,PRELONE,2020-10-05,2020-12-31,2021-05-19,2,1702
121170091,25000019396,PRELONE,2020-11-05,2021-01-31,2021-06-19,12,1702
121170091,25000019396,PRELONE,2020-12-03,2021-02-28,2021-07-17,128,1702
121170091,25000019396,PRELONE,2021-01-03,2021-03-31,2021-08-17,224,1702
121170091,25000019396,PRELONE,2021-02-02,2021-04-30,2021-09-16,105,1702
121170091,25000019396,PRELONE,2021-03-05,2021-05-31,2021-10-17,27,1702
121170091,25000019396,PRELONE,2021-04-04,2021-06-30,2021-11-16,48,1702
121170091,25000019396,PRELONE,2021-05-05,2021-07-31,2021-12-17,67,1702
121170091,25000019396,PRELONE,2021-06-05,2021-08-31,2022-01-17,66,1702
121170091,25000019396,PRELONE,2021-07-05,2021-09-30,2022-02-16,195,1702
121170091,25000019396,PRELONE,2021-08-05,2021-10-31,2022-03-19,14,1702
121170091,25000019396,PRELONE,2021-09-04,2021-11-30,2022-04-18,37,1702
121170091,25000019396,PRELONE,2021-10-05,2021-12-31,2022-05-19,17,1702
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2019-10-30,2020-01-31,2020-04-30,16,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2019-11-28,2020-02-29,2020-05-29,53,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2019-12-29,2020-03-31,2020-06-29,2,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-01-28,2020-04-30,2020-07-29,71,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-02-28,2020-05-31,2020-08-29,28,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-03-29,2020-06-30,2020-09-28,150,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-04-29,2020-07-31,2020-10-29,187,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-05-30,2020-08-31,2020-11-29,5,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-06-29,2020-09-30,2020-12-29,80,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-07-30,2020-10-31,2021-01-29,104,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-08-29,2020-11-30,2021-02-28,72,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-09-29,2020-12-31,2021-03-31,34,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-10-30,2021-01-31,2021-05-01,65,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-11-27,2021-02-28,2021-05-29,2,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2020-12-28,2021-03-31,2021-06-29,190,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-01-27,2021-04-30,2021-07-29,114,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-02-27,2021-05-31,2021-08-29,85,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-03-29,2021-06-30,2021-09-28,42,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-04-29,2021-07-31,2021-10-29,5,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-05-30,2021-08-31,2021-11-29,69,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-06-29,2021-09-30,2021-12-29,124,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-07-30,2021-10-31,2022-01-29,197,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-08-29,2021-11-30,2022-02-28,59,4240
100410118,25351058208,SOLUÇÃO P/ DIÁLISE PERITONEAL,2021-09-29,2021-12-31,2022-03-31,39,4240
105730719,25351210929,TREZETE,2019-10-30,2020-01-31,2020-04-13,16,4818
105730719,25351210929,TREZETE,2019-11-28,2020-02-29,2020-05-12,12,4818
105730719,25351210929,TREZETE,2019-12-29,2020-03-31,2020-06-12,72,4818
105730719,25351210929,TREZETE,2020-01-28,2020-04-30,2020-07-12,7,4818
105730719,25351210929,TREZETE,2020-02-28,2020-05-31,2020-08-12,165,4818
105730719,25351210929,TREZETE,2020-03-29,2020-06-30,2020-09-11,51,4818
105730719,25351210929,TREZETE,2020-04-29,2020-07-31,2020-10-12,12,4818
105730719,25351210929,TREZETE,2020-05-30,2020-08-31,2020-11-12,88,4818
105730719,25351210929,TREZETE,2020-06-29,2020-09-30,2020-12-12,21,4818
105730719,25351210929,TREZETE,2020-07-30,2020-10-31,2021-01-12,81,4818
105730719,25351210929,TREZETE,2020-08-29,2020-11-30,2021-02-11,74,4818
105730719,25351210929,TREZETE,2020-09-29,2020-12-31,2021-03-14,165,4818
105730719,25351210929,TREZETE,2020-10-30,2021-01-31,2021-04-14,156,4818
105730719,25351210929,TREZETE,2020-11-27,2021-02-28,2021-05-12,74,4818
105730719,25351210929,TREZETE,2020-12-28,2021-03-31,2021-06-12,38,4818
105730719,25351210929,TREZETE,2021-01-27,2021-04-30,2021-07-12,24,4818
105730719,25351210929,TREZETE,2021-02-27,2021-05-31,2021-08-12,41,4818
105730719,25351210929,TREZETE,2021-03-29,2021-06-30,2021-09-11,150,4818
105730719,25351210929,TREZETE,2021-04-29,2021-07-31,2021-10-12,151,4818
105730719,25351210929,TREZETE,2021-05-30,2021-08-31,2021-11-12,100,4818
105730719,25351210929,TREZETE,2021-06-29,2021-09-30,2021-12-12,48,4818
105730719,25351210929,TREZETE,2021-07-30,2021-10-31,2022-01-12,87,4818
105730719,25351210929,TREZETE,2021-08-29,2021-11-30,2022-02-11,139,4818
105730719,25351210929,TREZETE,2021-09-29,2021-12-31,2022-03-14,70,4818
113000070,25001001866,URO-BECALTRIN,2019-10-30,2020-01-31,2020-04-13,21,4818
113000070,25001001866,URO-BECALTRIN,2019-11-28,2020-02-29,2020-05-12,13,4818
113000070,25001001866,URO-BECALTRIN,2019-12-29,2020-03-31,2020-06-12,33,4818
113000070,25001001866,URO-BECALTRIN,2020-01-28,2020-04-30,2020-07-12,65,4818
113000070,25001001866,URO-BECALTRIN,2020-02-28,2020-05-31,2020-08-12,107,4818
113000070,25001001866,URO-BECALTRIN,2020-03-29,2020-06-30,2020-09-11,102,4818
113000070,25001001866,URO-BECALTRIN,2020-04-29,2020-07-31,2020-10-12,186,4818
113000070,25001001866,URO-BECALTRIN,2020-05-30,2020-08-31,2020-11-12,174,4818
113000070,25001001866,URO-BECALTRIN,2020-06-29,2020-09-30,2020-12-12,45,4818
113000070,25001001866,URO-BECALTRIN,2020-07-30,2020-10-31,2021-01-12,34,4818
113000070,25001001866,URO-BECALTRIN,2020-08-29,2020-11-30,2021-02-11,104,4818
113000070,25001001866,URO-BECALTRIN,2020-09-29,2020-12-31,2021-03-14,112,4818
113000070,25001001866,URO-BECALTRIN,2020-10-30,2021-01-31,2021-04-14,103,4818
113000070,25001001866,URO-BECALTRIN,2020-11-27,2021-02-28,2021-05-12,12,4818
113000070,25001001866,URO-BECALTRIN,2020-12-28,2021-03-31,2021-06-12,41,4818
113000070,25001001866,URO-BECALTRIN,2021-01-27,2021-04-30,2021-07-12,14,4818
113000070,25001001866,URO-BECALTRIN,2021-02-27,2021-05-31,2021-08-12,163,4818
113000070,25001001866,URO-BECALTRIN,2021-03-29,2021-06-30,2021-09-11,15,4818
113000070,25001001866,URO-BECALTRIN,2021-04-29,2021-07-31,2021-10-12,71,4818
113000070,25001001866,URO-BECALTRIN,2021-05-30,2021-08-31,2021-11-12,48,4818
113000070,25001001866,URO-BECALTRIN,2021-06-29,2021-09-30,2021-12-12,60,4818
113000070,25001001866,URO-BECALTRIN,2021-07-30,2021-10-31,2022-01-12,174,4818
113000070,25001001866,URO-BECALTRIN,2021-08-29,2021-11-30,2022-02-11,31,4818
113000070,25001001866,URO-BECALTRIN,2021-09-29,2021-12-31,2022-03-14,77,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2019-10-30,2020-01-31,2020-04-13,89,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2019-11-28,2020-02-29,2020-05-12,69,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2019-12-29,2020-03-31,2020-06-12,107,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-01-28,2020-04-30,2020-07-12,111,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-02-28,2020-05-31,2020-08-12,4,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-03-29,2020-06-30,2020-09-11,40,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-04-29,2020-07-31,2020-10-12,67,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-05-30,2020-08-31,2020-11-12,81,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-06-29,2020-09-30,2020-12-12,121,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-07-30,2020-10-31,2021-01-12,111,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-08-29,2020-11-30,2021-02-11,15,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-09-29,2020-12-31,2021-03-14,76,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-10-30,2021-01-31,2021-04-14,69,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-11-27,2021-02-28,2021-05-12,39,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2020-12-28,2021-03-31,2021-06-12,150,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-01-27,2021-04-30,2021-07-12,67,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-02-27,2021-05-31,2021-08-12,58,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-03-29,2021-06-30,2021-09-11,62,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-04-29,2021-07-31,2021-10-12,55,4818
