NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_CONSUMO;QUANTIDADE
100380021;25000010103;VITASENG;;
100870062;25991011297;VITASPIRIN;;
105770194;25351295963;VITATONUS;;
105770069;25992006043;VITATONUS DEXA;;
154000005;25351206849;VITATRAT;;
154230129;25351284665;VITAUM;;
100430715;25000015787;VITAVIT;;
106240232;25351216274;VITAVITAL;;
118190103;25351357964;VITAVITAL;;
118610065;25000029592;VITAX;;
144930031;25351025683;VITAXON C;;
154230170;25351422756;VITAZINC;;
103920198;25351138597;VITDERA D3;;
118610110;25351031344;VITENON;;
138410018;25351165547;VITER C;;
138410060;25351701432;VITER C + Zn;;
115600143;25351018528;VITERCAL C;;
177940019;25351586537;VITERCAL C;;
101550205;25000010182;VITERGAN MASTER;;
101550203;25000010181;VITERGAN PRÉ-NATAL;;
101550091;25991007736;VITERGAN ZINCO;;
115600089;25000009238;VITERGYL C;;
115600161;25351088020;VITERGYL C;;
115600192;25351561708;VITERGYL C;;
115600178;25351210927;VITERGYL ZINCO;;
101550249;25351173557;VITERSOL DM;;
118610113;25351014704;VITERVIT;;
118610228;25351015545;VITERVIT  600 S;;
118610128;25351002964;VITERVIT BETA;;
118610127;25351002963;VITERVIT E;;
118610125;25351222648;VITERVIT ZINCO;;
118610243;25351011413;VITERVIT ZINCO F;;
139330003;25000001102;VITESSE;;
103700377;25351007743;VITEX AGNUS;;
145010018;25351060897;VITEX BRASMED;;
118600014;25023220020;VITEX HERBARIUM;;
123970023;25351150015;VITEX ORIENT;;
116950033;25992022190;VITFORTE;;
105900017;25991007440;VITICROMIN;;
103700378;25351006593;VITIS VINIFERA;;
102850024;25991006346;VITONIL;;
105830962;25351704750;VITPEEL;;
170560117;25351566346;VITRAKVI;;
131190011;25000009890;VITRAVENE;;
120190093;25000014150;VITRESS;;
104340030;25992018968;VITS;;
118600062;25351062131;VITTIS;;
105830089;25001001811;VITÔNICO;;
167730247;25351658198;VITÔNICO;;
116180198;25351068412;VIVACOR;;
109740063;25000015507;VIVACTIL;;
100470230;25000024531;VIVAGIL C;;
101810496;25351147176;VIVANZA;;
100470568;25351604026;VIVAPRESS;;
100470584;25351390219;VIVAPRESS AMLO;;
100470544;25351010555;VIVAPRESS HCT;;
100330205;25351385179;VIVAXXIA;;
105730436;25351007991;VIVENCIA;;
104971134;25000005007;VIVERDAL;;
154230244;25351512290;VIXGREL;;
104970157;25992017168;VIXMICINA;;
110130283;25351757150;VOCETY;;
104971155;25000012783;VODOL;;
104971357;25351269528;VODOL;;
105530376;25351740781;VODSSO;;
105530240;25351000053;VOGLIBOSE;;
105730764;25351894171;VOLARE;;
193570003;25351650947;VOLCIS;;
100890213;25000013308;VOLFAX;;
106240098;25351026424;VOLFENACO;;
141070055;25000023646;VOLFLANIL;;
101070281;25351314635;VOLIBRIS;;
167730652;25351433687;VOLIG;;
107150179;25351070623;VOLNAC;;
105770159;25000017136;VOLTAFLAN;;
102350335;25991011658;VOLTAFLEX;;
102351174;25351378346;VOLTAFLEX AP;;
102351175;25351378350;VOLTAFLEX GEL;;
102351176;25351378356;VOLTAFLEX LR;;
144930041;25351049149;VOLTALIV;;
100680060;25992016553;VOLTAREN;;
100681012;25351275014;VOLTAREN EMULGEL;;
151700015;25351034961;VOLTASIL;;
105770073;25000010547;VOLTRIX;;
100410135;25351495604;VOLULYTE;;
116370045;25000001791;VOLUMAX D 40;;
116370022;25000001806;VOLUMAX D 40G;;
116370021;25000001789;VOLUMAX D-70 G;;
116370020;25000001790;VOLUMAX D-70 NaCL;;
116370023;25000001788;VOLUMAX HES;;
101810608;25351279868;VOLUNTA;;
183260108;25351677861;VOLUNTA;;
100410099;25351000498;VOLUVEN 6%;;
102980473;25351359136;VOLVER;;
109170016;25991018768;VOMISTOP;;
105430118;25000030756;VOMIX;;
109740112;25000020930;VONAU;;
109740194;25351088885;VONAU;;
104400122;25000015801;VONAX;;
105530386;25351696455;VONFLUX;;
122050048;25000010494;VONTROL;;
167730419;25351013356;VORALLIS;;
102980421;25351421009;VORI;;
102980456;25351521421;VORI INJ;;
155370036;25351731354;VORICONAZOL;;
121100322;25351725011;VORICONAZOL;;
102980417;25351012776;VORICONAZOL;;
100470555;25351378058;VORICONAZOL;;
110130279;25351202953;VORICONAZOL;;
102980452;25351015521;VORICONAZOL;;
100431244;25351153822;VORICONAZOL;;
101070280;25351546594;VOTRIENT;;
100681136;25351594744;VOTRIENT;;
173330005;25351440107;VOXZOGO;;
169790005;25351196161;VPRIV;;
106390286;25351778961;VPRIV;;
100470634;25351577169;VSIQQ;;
116370025;25000001406;VUDIRAX;;
104650371;25351163857;VULNAGEN;;
172870388;25351266115;VULNAGEN;;
155840204;25351538333;VULNAGEN;;
101800137;25991005382;VUMON;;
104750054;25351656520;VURTUOSO;;
104750055;25351873346;VYEPTI;;
102351283;25351176278;VYNAXA;;
105830138;25992007534;VYTINAL;;
100290135;25351065978;VYTORIN;;
119610029;25351780327;VYZULTA;;
165070005;25351385084;VZOM;;
122340001;25351191632;Vacina BCG liofilizada;;
122340038;25351077329;Vacina Contra Raiva Uso Humano;;
101070260;25351200464;Vacina Haemophilus influenzae B e meningocócica C (conjugada);;
100681067;25351285790;Vacina Influenza Trivalente (subunitária, inativada);;
195170110;25351347377;Vacina Influenza Trivalente (subunitária, inativada);;
101510132;25351633975;Vacina Influenza Trivalente (subunitária, inativada);;
100680914;25351191412;Vacina Oral Contra Poliomielite;;
116090040;25351209020;Vacina Oral contra a Cólera e Diarréia causada por ETEC - Escherichia;;
122340017;25000029192;Vacina Recombinante contra Hepatite B;;
116090047;25351047237;Vacina acelular adsorvida contra difteria, tétano, coqueluche, poliom;;
116090046;25351048252;Vacina ads contra difteria, tétano, coqueluche acelular e poliomielit;;
116090039;25351165526;Vacina adsorvida contra DTPa + Polio + HBr + Hib (conj com proteína t;;
116090018;25000006389;Vacina adsorvida contra Difteria, Tétano, Coqueluche e Poliomielite I;;
101070122;25000012281;Vacina adsorvida difteria, tétano e pertussis (acelular);;
100290010;25000013840;Vacina conjugada contra Haemophilus influenzae tipo B;;
122340036;25351033614;Vacina contra Raiva em células Vero;;
116090045;25351248487;Vacina contra febre tifóide (polissacarídica capsular VI);;
113001116;25351309843;Vacina cólera (inativada e recombinante) e Escherichia coli enterotox;;
100681071;25351213717;Vacina influenza (fracionada, inativada);;
100681069;25351315648;Vacina influenza (inativada, subunitária, adjuvada);;
195170109;25351347361;Vacina influenza (inativada, subunitária, adjuvada);;
106830175;25351019599;Vacina influenza A (inativada);;
122340043;25351734123;Vacina influenza trivalente (fragmentada e inativada);;
113001099;25351296126;Vacina poliomielite 1, 2 e 3 (inativada);;
183260390;25351411826;Vacina poliomielite 1, 2 e 3 (inativada);;
113001104;25351295777;Vacina sarampo, caxumba e rubéola (atenuada);;
110630143;25351651678;Vacina sarampo, caxumba, rubéola e varicela (atenuada);;
101070239;25351002023;Vacina trivalente contra Poliomielite MRC-5 (oral);;
103850113;25351562302;Valerance;;
105830359;25351030516;Valerato Betametasona;;
102940143;25351091693;Valerato de Betametasona;;
154230104;25351368792;Valerato de Betametasona + Sulfato de Neomicina;;
154230105;25351388251;Valerato de Betametrasona + Sulfato de Neomicina;;
135690301;25351007411;Valerato de betametasona;;
141070101;25351594398;Valerato de betametasona;;
126750092;25351338250;Valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;;
126750093;25351338311;Valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;;
112130416;25351501377;Valerato de betametasona+sulfato de gentamicina+tolnaftato+cloquinol;;
105730695;25351011634;Valerato de betametasona+sulfato de gentamicina+tolnaftato+cloquinol;;
102350653;25351041822;Valproato de sódio;;
125680301;25351489342;Valproato de sódio;;
100890401;25351731181;Valsartana + hidroclorotiazida;;
115600195;25351477989;Valsed;;
103900183;25351737557;Vaniqa;;
102980511;25351579782;Vank;;
156200021;25351823874;Varicell;;
102351047;25351166546;Vasotrilix;;
112780079;25351000058;Vastarel caps LP;;
100330184;25351708388;Vatis;;
100330207;25351705437;Vatis;;
101810600;25351526482;Veluxus;;
183260001;25351649636;Veluxus;;
109290006;25351003041;Vemlidy;;
131360005;25351558428;Ventia;;
100431016;25351189816;Versa;;
167730110;25351544237;Veruderm B;;
185690006;25351323982;Verutex H;;
163070004;25351010724;Vialebex;;
125760020;25351415894;Vidaza;;
198600012;25351494149;Viekira;;
101470183;25351241754;Viibryd;;
162410014;25351326125;Vitalfolic;;
118600071;25351303772;Vitamax Oxi;;
101750020;25351013331;Vitamina E;;
170560116;25351566250;Vitrakvi;;
100470505;25351350551;Vivapress;;
105730780;25351764538;Vivencia Patch;;
101510129;25351573489;Voncento;;
100470562;25351778166;Voriconazol;;
109290010;25351630349;Vosevi;;
102160242;25351560099;Vyndaqel;;
121100462;25351421864;Vyndaqel;;
101180600;25351410848;VÉDICA;;
109740224;25351327704;VÊNULA;;
100431020;25351171247;Vênula;;
188710002;25351548029;WALLERY;;
104970210;25000009176;WARFARIN;;
106750068;25351003771;WARTEC;;
157700003;25351593000;WAYLIVRA;;
100610041;25992019318;WECESIN;;
100610094;25351450532;WELECLIN;;
100610065;25351027001;WELETUSS;;
101070238;25351133968;WELLBUTRIN;;
100250105;25000038810;WELLBUTRIN SR;;
101070166;25351022671;WELLBUTRIN SR;;
149160009;25000018932;WELLPRON;;
103900163;25351094711;WELLPRON;;
101800259;25000008288;WESTCORT;;
139710014;25351458406;WILATE;;
163070006;25351148265;WILFACTIN;;
158320002;25351289045;WILLENTINE;;
151430046;25351077325;WINDUZA;;
120330034;25992003734;WINTOMYLON;;
113000984;25351423299;WINTOMYLON;;
114020032;25000002245;WONILIN;;
100410191;25351936076;WONILIN;;
123610067;25351115186;WOSULIN 70/30;;
166740003;25351086106;WOSULIN 70/30;;
123610068;25351119705;WOSULIN N;;
166740001;25351086080;WOSULIN N;;
123610066;25351115133;WOSULIN R;;
166740002;25351086060;WOSULIN R;;
100430684;25992010970;WYCILLIN R;;
143810243;25351305921;Waryz;;
104300027;25000010948;Winter AP;;
100849956;25351869614;XADAGO;;
101180635;25351566120;XAFAC;;
123890093;25351004861;XALACOM;;
102160149;25351029872;XALACOM;;
121100392;25351097490;XALACOM;;
102160274;25351422766;XALACOM;;
115350002;25351574062;XALACOM;;
154230198;25351237637;XALANOFT;;
123890041;25000040585;XALATAN;;
102160129;25351029869;XALATAN;;
121100413;25351097399;XALATAN;;
102160275;25351422767;XALATAN;;
115350001;25351574037;XALATAN;;
102160241;25351725846;XALKORI;;
121100454;25351190290;XALKORI;;
154230195;25351237602;XALOFTAL;;
106390119;25992006245;XANTINON;;
104971467;25351194416;XANTINON;;
106390276;25351079240;XANTINON COMPLEX;;
104971466;25351194413;XANTINON COMPLEX;;
109740087;25000018313;XANTUR;;
104970137;25991003192;XAROPE  SAO JOAO;;
121420004;25000008072;XAROPE 44 E;;
102770023;25992003571;XAROPE CALCÁREO BALSÂMICO;;
102840002;25351536643;XAROPE CREOSOTADO;;
104450064;25992002010;XAROPE DAS CRIANCAS;;
50272;25992018971;XAROPE DE BENZOATO DE SÓDIO COMPOSTO;;
145010003;25351060917;XAROPE DE EUCALIPTO BRASMED;;
105710144;25351676564;XAROPE DE GUACO BELFAR;;
143810211;25351850832;XAROPE DE GUACO CIMED;;
118600039;25351222594;XAROPE DE GUACO HERBARIUM;;
138410032;25351400956;XAROPE DE GUACO NATULAB;;
128380003;25351000006;XAROPE EXPECTORANTE SALVA;;
105340005;25351739844;XAROPE GUACO MELPOEJO;;
104650330;25351009751;XAROPE NEO;;
172870268;25351259146;XAROPE NEO;;
155840223;25351538868;XAROPE NEO;;
106570009;25351023888;XAROPE PEITORAL BALSÂMICO;;
109630039;25000015267;XAROPE SANTO ANTONIO;;
102860009;25000019461;XAROPE SAÚDE;;
138100029;25351097657;XAROPE TIARAJU;;
121430004;25000017923;XAROPE VICK;;
121420015;25351299128;XAROPE VICK;;
120330038;25000018051;XATRAL;;
113001018;25351410173;XATRAL OD;;
183260437;25351627528;XATRAL OD;;
109740216;25351476599;XEFO;;
102160235;25351224345;XELJANZ;;
121100465;25351421879;XELJANZ;;
101000549;25000002251;XELODA;;
101000547;25000009804;XENICAL;;
167730363;25351584686;XENILIPI;;
167730520;25351405697;XENILIPI;;
102440009;25351898647;XGEVA;;
102440014;25351105903;XGEVA;;
101800407;25351442519;XIGDUO XR;;
116180262;25351012399;XIGDUO XR;;
112600075;25351161333;XIGRIS;;
121100448;25351040132;XILFYA;;
101180037;25992003249;XILODASE;;
104760049;25992001889;XILOFEN;;
123520237;25351002442;XIMINO;;
100630179;25000020162;XINAFOATO DE SALMETEROL;;
104340021;25992002308;XIP;;
109740097;25000029278;XISTOMAN;;
170560104;25351056733;XOFIGO;;
100680983;25351052068;XOLAIR;;
182610013;25351398206;XPREZA;;
177170006;25351057866;XTANDI;;
117660033;25351692770;XULTOPHY;;
102980321;25000002876;XYLESTESIN;;
102980357;25992007501;XYLESTESIN;;
102980072;25001003276;XYLESTESIN;;
102980365;25001013213;XYLESTESIN ISOBÁRICO;;
102980029;25991010899;XYLESTESIN SEM VASOCONSTRITOR;;
102980272;25992014854;XYLESTESIN SEM VASOCONSTRITOR;;
103700670;25351110426;XYLID;;
116180101;25000049811;XYLOCAINA;;
137640158;25351022761;XYLOCAINA;;
116180082;25000015323;XYLOCAINA 2% COM EPINEFRINA;;
149010013;25351017818;XYLOCAINA 2% COM EPINEFRINA;;
116180102;25000049812;XYLOCAINA 2% SEM VASO CONSTRITOR;;
116180104;25000049814;XYLOCAÍNA;;
116180098;25992016567;XYLOPROCT;;
137640159;25351030201;XYLOPROCT;;
156510074;25351230019;XYNAZ;;
102160239;25351365431;XYNTHA;;
121100469;25351422504;XYNTHA;;
170560048;25351040441;Xarelto;;
109740215;25351355606;Xeomin;;
188020001;25351330699;Xeomin;;
106750158;25351453372;Xgeva (denosumabe);;
109740225;25351153862;Xifaxan;;
109740276;25351759582;Xifaxan;;
121100479;25351506659;Xilbrilada;;
177170010;25351459303;Xospata®;;
102980385;25351358180;Xylestesin Pesada;;
102980384;25351356684;Xylestesin com norepinefrina;;
112980022;25351013461;YAKULT LB;;
135170001;25351686240;YANG 30;;
100200090;25351025285;YASMIN;;
170560070;25351093179;YASMIN;;
100200130;25351002351;YASMINELLE;;
170560073;25351220023;YASMINELLE;;
113000246;25992007871;YATROPAN;;
100200128;25351001877;YAZ;;
170560069;25351093120;YAZ;;
112600180;25351053648;YENTREVE;;
101800402;25351231323;YERVOY;;
165070003;25351621427;YESOM;;
115600181;25351461966;YLANA;;
115600241;25351639672;YLANA;;
101180120;25000012507;YOMAX;;
112363395;25351146908;YONDELIS;;
105750067;25351009221;YURELAX;;
105830775;25351452725;YVEC;;
105830834;25351466454;YVEC;;
167730621;25351121136;YVI;;
135690036;25351219261;ZAARPRESS;;
135690686;25351694345;ZAARPRESS;;
135690471;25351300872;ZAARPRESS HCT;;
135690715;25351490795;ZAARPRESS HCT;;
122140097;25351006174;ZABRUX;;
159710001;25351012327;ZADAXIN;;
105500052;25001005041;ZADINE;;
100680047;25991006741;ZADITEN;;
105750009;25351465081;ZADITEN;;
104400186;25351126091;ZADITEN;;
100580096;25000001010;ZAFIR;;
183260271;25351491215;ZAIDAN;;
102980209;25000004306;ZALCITABIN;;
101830096;25000001944;ZALCITABINA;;
106460116;25000002118;ZALCITABINA;;
104971143;25000026049;ZALCITABINA;;
105830251;25000023252;ZALCITABINA  ( PORT 344/98 LT  C4);;
126250056;25000012234;ZALCITABINA ( PORT 344/98 LT C4);;
131960001;25000015087;ZALCITABINA (PORT. 344/98 LT C-4);;
104650287;25000035109;ZALCITABINA (PORT. 344/98 LT C4);;
186100016;25351782909;ZALDIAR;;
113001148;25351221302;ZALTRAP;;
106460146;25000000946;ZAMADOL;;
100250107;25000009541;ZANAMIVIR (PORT 344/98 L C-1);;
121170098;25000016739;ZANIDIP;;
101810454;25351016747;ZANIDIP;;
101810513;25351137348;ZANIDIP;;
183260150;25351649637;ZANIDIP;;
104400063;25992007086;ZANOC;;
101810573;25351280156;ZANUBIS;;
100431058;25351468818;ZAP;;
194270024;25351630489;ZAP;;
100431382;25351111738;ZAP;;
105760117;25991006030;ZAPHTOLINUM;;
155840045;25351429098;ZAPRIN;;
125680316;25351304266;ZAPSY;;
121100283;25351571506;ZARATOR;;
112130199;25000002880;ZARGUS;;
105730599;25351693916;ZARGUS;;
116180251;25351334044;ZARMINE;;
100430949;25351138567;ZART;;
100431169;25351711357;ZART;;
100431197;25351160581;ZART ANLO;;
100430995;25351351133;ZART H;;
100431131;25351675244;ZART H;;
143810260;25351005911;ZARTECORE;;
118610234;25351061020;ZARV;;
100470598;25351674170;ZARZIO;;
123890038;25000002066;ZAVEDOS;;
102160174;25351029862;ZAVEDOS;;
121100362;25351099722;ZAVEDOS;;
155380002;25351216572;ZAVESCA;;
112363431;25351150227;ZAVESCA;;
157400004;25351717786;ZEDIV;;
161980011;25351585785;ZEEL COMP N;;
128420018;25000012266;ZEEL T;;
100250104;25000018176;ZEFFIX;;
101070255;25351282339;ZEFFIX;;
101070349;25351232639;ZEJULA;;
100200137;25351103344;ZELADERM;;
101000656;25351326969;ZELBORAF;;
118610043;25000009187;ZELIX;;
158190014;25351062588;ZELIX;;
100680185;25351004555;ZELMAC;;
109740242;25351348564;ZELMAC;;
155890011;25351370009;ZELNIN;;
105730788;25351639503;ZELNIN;;
101510124;25351280203;ZEMAIRA;;
105530271;25351161294;ZEMPLAR;;
198600008;25351068656;ZEMPLAR;;
138100030;25351211587;ZEN;;
105730742;25351107549;ZEN;;
101000550;25000002246;ZENAPAX;;
100630180;25000020163;ZENAX;;
137640007;25351022077;ZENCEF;;
188300008;25351329930;ZENCEF;;
178170823;25351106610;ZENDIAX;;
137640073;25351011196;ZENFIX;;
135170027;25351502590;ZENFLEX;;
101710195;25351482337;ZENHALE;;
101070089;25001012956;ZENTEL;;
100290198;25351246284;ZEPATIER;;
100290200;25351211574;ZERBAXA;;
101800251;25000022376;ZERITAVIR;;
105530388;25351779728;ZEROPIN;;
149160027;25351027767;ZESTAB;;
103900149;25351065187;ZESTAB;;
103900193;25351573954;ZESTEN;;
116180053;25000013901;ZESTORETIC;;
116180041;25001003644;ZESTRIL;;
105500073;25000025024;ZETALERG;;
100930220;25351184921;ZETIA;;
166140005;25351035297;ZETIA;;
101710190;25351329403;ZETIA;;
100290214;25351362099;ZETIA;;
105530114;25000007625;ZETIR;;
105500077;25000025026;ZETITEC;;
100330111;25351168632;ZETRON;;
100930235;25351065991;ZETSIM;;
166140008;25351037270;ZETSIM;;
101710193;25351322678;ZETSIM;;
100290215;25351362101;ZETSIM;;
100250098;25000028470;ZIAGENAVIR;;
101070234;25351249759;ZIAGENAVIR;;
115570069;25351207153;ZICLAGUE;;
103920132;25351031206;ZICLOVIR;;
100330159;25351449421;ZIDER;;
150870022;25351015663;ZIDIMAX;;
100430575;25000005893;ZIDIX;;
100430657;25000034093;ZIDOLAM;;
102980127;25000003066;ZIDOVIR;;
109860033;25000020601;ZIDOVIRAL;;
131960010;25000033524;ZIDOVIRAX;;
100820100;25000003599;ZIDOVUDINA;;
103020086;25000013623;ZIDOVUDINA;;
100640052;25000009821;ZIDOVUDINA;;
101310080;25000015446;ZIDOVUDINA;;
126250037;25000036476;ZIDOVUDINA;;
104650226;25000013284;ZIDOVUDINA;;
118610086;25000021100;ZIDOVUDINA;;
109740057;25000012584;ZIDOVUDINA;;
102350392;25000002288;ZIDOVUDINA ( PORT 344/98 LT C4);;
107140138;25000013369;ZIDOVUDINA ( PORT. N° 344/98, LISTA C-4);;
111240214;25000001931;ZIDOVUDINA (PORT 344/98 L-C4);;
101910260;25000021009;ZIDOVUDINA (PORT 344/98 L-C4);;
123520070;25351011599;ZIDOVUDINA + LAMIVUDINA (PORT. 344/98 LISTA C-4);;
125680317;25351439961;ZIETY;;
100330089;25000013798;ZIFAL;;
105110007;25991014434;ZIG;;
105110014;25351214905;ZIG EMULGEL;;
102980105;25001004611;ZILABEN;;
102980006;25351055541;ZILABEN;;
108580235;25000033527;ZILAMAX;;
100380103;25351281189;ZILARICINA;;
100470487;25351359308;ZILEDON;;
154230175;25351735030;ZILEPAM;;
101180160;25351017070;ZILOPUR;;
100470373;25351000060;ZIMICINA;;
104920210;25351056625;ZIMIEX;;
100890406;25351310604;ZIMIEX;;
100430996;25351192348;ZINA;;
100250037;25991003360;ZINACEF;;
101070221;25351059340;ZINACEF;;
118610058;25000001648;ZINCO + VITAMINAS + MINERAIS;;
105500093;25000027430;ZINCO E ASSOCIACOES;;
112700009;25001009759;ZINCO FONTOVIT;;
101470026;25992005496;ZINCOLOK;;
101910112;25992003232;ZINCOVIT;;
112130361;25351195284;ZINDACLIN;;
100430734;25351001202;ZINERYT;;
116180247;25351494685;ZINFORO;;
121100432;25351334846;ZINFORO;;
118600096;25351639790;ZINGIB;;
167730672;25351451225;ZINLERG;;
100250045;25000004314;ZINNAT;;
101070205;25351012477;ZINNAT;;
137640025;25351008632;ZINOGRAF ME;;
103700329;25000033456;ZINOPRIL;;
101810638;25351007732;ZINPASS;;
183260166;25351677437;ZINPASS;;
183260461;25351726068;ZINPASS® EZE;;
105730525;25351329135;ZIOR;;
167730397;25351453787;ZIPRAS;;
101460064;25000024920;ZIPROL;;
112130451;25351802906;ZIPTUSS;;
105730708;25351011409;ZIPTUSS;;
118360010;25000003107;ZIQUEMAX;;
121100474;25351248815;ZIRABEV;;
154980002;25351023149;ZIRINE;;
105730720;25351781731;ZIRK;;
118610067;25000015490;ZIRVIT;;
118610053;25000021801;ZIRVIT 600 S;;
118610096;25000021106;ZIRVIT BETA;;
118610085;25000021098;ZIRVIT E;;
118610054;25000015495;ZIRVIT MULTI;;
118610063;25000001647;ZIRVIT PLUS;;
158190006;25351062716;ZIRVIT PLUS;;
135690669;25351510335;ZISID;;
112350011;25000009404;ZITALGIN;;
112830048;25000025762;ZITAMAX;;
103920141;25351031202;ZITRAC;;
107150131;25000005742;ZITRIL;;
109220181;25351008528;ZITRINA;;
154230166;25351241299;ZITROBIOL;;
102160045;25000015063;ZITROMAX;;
121100359;25351099763;ZITROMAX;;
117170029;25000055215;ZITROMICIN;;
117170071;25351446885;ZITROMICIN;;
102940121;25351004412;ZITROMIL;;
104650163;25000029374;ZITRONEO;;
172870327;25351240176;ZITRONEO;;
155840371;25351565499;ZITRONEO;;
100820135;25000002610;ZITROX;;
120190065;25000035162;ZIVODIL;;
107150146;25000011404;ZIVUDIN;;
154230278;25351136102;ZOBILAR;;
146820033;25351686830;ZOBONE;;
100290012;25000007082;ZOCOR;;
101810575;25351050652;ZODEL;;
183260278;25351756108;ZODEL;;
100470595;25351427735;ZODNEY;;
155730030;25351007258;ZOELY;;
100330057;25000018572;ZOFLUX;;
100250050;25000012986;ZOFRAN;;
101070268;25351119293;ZOFRAN;;
100681139;25351594705;ZOFRAN;;
116180043;25001003645;ZOLADEX;;
107150117;25000009237;ZOLAMOX;;
106750051;25000004395;ZOLANIX;;
123610039;25000009830;ZOLAPIN;;
120330026;25000014800;ZOLBEN;;
113000987;25351417709;ZOLBEN;;
102980403;25351542194;ZOLCRIS;;
102980458;25351189910;ZOLCRIS;;
104810046;25000004864;ZOLDABEN;;
156510023;25351347970;ZOLDAC;;
103920055;25000019727;ZOLDAN;;
110130265;25351411769;ZOLEDRA;;
105530306;25351058477;ZOLEPTIL;;
105760111;25351004169;ZOLES;;
105730492;25351084513;ZOLFEST D;;
100330157;25351199548;ZOLIBBS;;
123610036;25000009421;ZOLIDAM;;
120690005;25025005715;ZOLIDINA;;
104400106;25000009528;ZOLMIC;;
154230005;25351220601;ZOLMICOL;;
105040039;25000000944;ZOLMIN;;
145170005;25000049278;ZOLMIN;;
102160004;25000007911;ZOLOFT;;
121100435;25351097397;ZOLOFT;;
102160263;25351190082;ZOLOFT;;
188300078;25351574068;ZOLOFT;;
104971384;25351276822;ZOLPAZ;;
121100296;25351496769;ZOLPIREST;;
104450091;25000008605;ZOLPRAMEX;;
105350111;25351022969;ZOLPROX;;
105350174;25351717878;ZOLPROX;;
105830981;25351888731;ZOLREM SL;;
107140155;25000005958;ZOLSAN;;
100630144;25000025172;ZOLSTATIN;;
102160044;25000008037;ZOLTEC;;
121100424;25351097591;ZOLTEC;;
135690475;25351135829;ZOLTRALINA;;
103700105;25000006775;ZOLTREN;;
100681017;25351290786;ZOLTRON;;
100680154;25351001540;ZOMETA;;
146820081;25351315273;ZOMI;;
116180067;25000025995;ZOMIG/ZOMIG OD;;
186100010;25351705252;ZOMIG/ZOMIG OD;;
188300075;25351016964;ZOMYLE;;
113430106;25351021368;ZONAX;;
117660034;25351741073;ZONOVATE;;
102350466;25351016569;ZOPICLONA;;
146680009;25351035176;ZOPICLONA;;
105830256;25351016744;ZOPICLONA;;
104920153;25351205688;ZOPICLONA;;
101180125;25000009372;ZOPICLONA (PORT 28/86);;
105730234;25000014506;ZOPICLONA (PORT 28/86);;
100470506;25351745869;ZOPINA;;
154230316;25351306589;ZOPISTIL;;
135690581;25351560013;ZOPIX;;
102351317;25351143338;ZOPIX;;
100470469;25351742683;ZOPRINOL;;
101470144;25000013576;ZORAC;;
142570079;25351169302;ZORBEX;;
142570005;25351040008;ZORTEN;;
118610114;25351167143;ZORTRIX;;
100290174;25351479826;ZOSTAVAX;;
101710218;25351362066;ZOSTAVAX;;
104650252;25000020957;ZOTAC;;
172870304;25351267201;ZOTAC;;
155840235;25351539318;ZOTAC;;
101620246;25351062467;ZOTECAN;;
100681094;25351278349;ZOTEON PÓ;;
188300067;25351045143;ZOTEON PÓ;;
105530264;25000038738;ZOTEPINA (PORT 344/98 LISTA C1);;
103720291;25351440548;ZOUP SL;;
100250088;25001002625;ZOVIRAX;;
101070253;25351263374;ZOVIRAX;;
113001172;25351390555;ZOXANY;;
101810556;25351504399;ZOXIPAN;;
183260017;25351661113;ZOXIPAN;;
126750400;25351477482;ZOXYLAB;;
123610007;25000011182;ZOYLEX;;
100470467;25351783976;ZUCLON;;
100930187;25000024037;ZUCLOPENTIXOL;;
103720239;25351466623;ZUFLAM;;
104920149;25351168820;ZUPLYN;;
116180253;25351208158;ZURAMPIC;;
186100008;25351078403;ZURAMPIC;;
100680040;25000018466;ZURCAL;;
105730470;25351228748;ZYAD;;
100250115;25000038763;ZYBAN;;
101070272;25351177927;ZYBAN;;
178170121;25351404135;ZYBETAX;;
156510062;25351297327;ZYBINA;;
156510012;25351289608;ZYCITAPRAM;;
106460188;25351231520;ZYDENA;;
100431212;25351118089;ZYDENA;;
156510069;25351230020;ZYDIFREN;;
137640081;25351011194;ZYDOVIN;;
156510014;25351206784;ZYFLOXIN;;
156510041;25351723976;ZYLCAS;;
119610016;25351008313;ZYLET;;
156510027;25351068547;ZYLINOX;;
156510082;25351590145;ZYLINOX SL;;
103940103;25991006100;ZYLIUM;;
172870090;25351331374;ZYLIUM;;
178170048;25351652005;ZYLIUM;;
100250078;25992009918;ZYLORIC;;
101070204;25351008142;ZYLORIC;;
137640122;25351676821;ZYLORIC;;
137640084;25351030780;ZYLPEN;;
188300028;25351339396;ZYLPEN;;
101470159;25351003279;ZYMAR;;
156510076;25351406610;ZYMEA;;
135170056;25351133084;ZYMPALIX;;
114020065;25351084295;ZYNVIR;;
100410192;25351936078;ZYNVIR;;
156510034;25351574557;ZYOLAN;;
156510026;25351196682;ZYOXIPINA;;
112600185;25351627479;ZYPADHERA;;
156510013;25351205766;ZYPAROX;;
156510066;25351352552;ZYPAROX;;
102351005;25351561088;ZYPILANZ;;
102160063;25000035979;ZYPLO;;
156260003;25351031196;ZYPLO;;
101470175;25351531472;ZYPRED;;
